beginyear,medium,imageurl,decade,DominantColorRGB,PaletteRGB
1470,print,"https://api.nga.gov/iiif/90c86c81-0c0a-4f89-b492-e2c769e97699/full/!200,200/0/default.jpg",1400,"(115, 102, 89)","(115, 101, 89), (231, 214, 189), (179, 163, 144), (200, 182, 158), (202, 186, 173)"
1470,print,"https://api.nga.gov/iiif/7346512c-9586-422a-8bdf-6b556e52d458/full/!200,200/0/default.jpg",1600,"(194, 178, 156)","(195, 179, 158), (129, 116, 98), (160, 146, 128), (148, 132, 114), (151, 140, 116)"
1470,sculpture,"https://api.nga.gov/iiif/53508d2c-ce7d-4ff6-94d6-64fff83a8bf1/full/!200,200/0/default.jpg",1400,"(79, 76, 71)","(79, 76, 71), (198, 198, 198), (131, 130, 127), (108, 99, 94), (111, 108, 99)"
1470,painting,"https://api.nga.gov/iiif/0e7c839a-01d9-4d59-a7e8-be8376cda647/full/!200,200/0/default.jpg",1800,"(204, 214, 215)","(206, 215, 218), (81, 91, 71), (106, 118, 112), (143, 152, 140), (115, 132, 123)"
1470,drawing,"https://api.nga.gov/iiif/1d72f949-72f7-41b0-9e4e-c22798770818/full/!200,200/0/default.jpg",1500,"(230, 218, 192)","(230, 218, 192), (110, 107, 95), (169, 172, 151), (155, 121, 102), (168, 142, 106)"
1470,painting,"https://api.nga.gov/iiif/4494e5c4-1d38-42fa-9386-ececec527697/full/!200,200/0/default.jpg",1400,"(77, 54, 19)","(78, 54, 19), (185, 103, 44), (146, 81, 29), (161, 153, 98), (140, 140, 92)"
1470,print,"https://api.nga.gov/iiif/f5e8468c-ea74-4127-9c96-ee3df19fb47f/full/!200,200/0/default.jpg",1500,"(236, 226, 205)","(236, 226, 205), (114, 102, 85), (171, 158, 137), (152, 140, 116), (148, 140, 124)"
1470,drawing,"https://api.nga.gov/iiif/8ca6f825-b7e6-4f38-bb3a-305b24fe78ac/full/!200,200/0/default.jpg",1800,"(145, 120, 85)","(145, 120, 85), (191, 160, 126), (169, 157, 125), (176, 143, 107), (168, 156, 116)"
1470,painting,"https://api.nga.gov/iiif/5ef4c2b2-4df1-43d0-aaac-21ee5bef1fcd/full/!200,200/0/default.jpg",1400,"(73, 63, 50)","(73, 63, 51), (230, 217, 195), (151, 129, 108), (173, 176, 157), (160, 162, 156)"
1470,drawing,"https://api.nga.gov/iiif/5068d092-6d9d-45b9-aa2d-10350fd971b8/full/!200,200/0/default.jpg",1500,"(233, 215, 192)","(234, 217, 194), (160, 112, 85), (199, 170, 133), (147, 150, 124), (142, 128, 120)"
1470,sculpture,"https://api.nga.gov/iiif/d4e8dc56-f039-49c2-a2bf-c8b614bd98bf/full/!200,200/0/default.jpg",1400,"(133, 107, 77)","(133, 106, 77), (4, 4, 4), (194, 171, 136), (171, 156, 129), (158, 145, 132)"
1470,print,"https://api.nga.gov/iiif/24566d95-a026-48bb-b014-87c6500062c7/full/!200,200/0/default.jpg",1600,"(203, 187, 171)","(203, 187, 171), (107, 93, 81), (132, 116, 103), (149, 134, 121), (138, 124, 108)"
1470,print,"https://api.nga.gov/iiif/899166e7-4f26-429c-a6c2-8a9e622a57a4/full/!200,200/0/default.jpg",1500,"(152, 142, 128)","(153, 143, 129), (92, 83, 73), (217, 207, 189), (108, 92, 81), (108, 100, 76)"
1470,print,"https://api.nga.gov/iiif/c050aaa8-a5f6-4cf8-b536-ba0f9e333697/full/!200,200/0/default.jpg",1700,"(217, 206, 192)","(217, 206, 192), (101, 94, 85), (122, 117, 107), (144, 137, 126), (132, 122, 107)"
1470,sculpture,"https://api.nga.gov/iiif/c5086245-b9af-47dc-ab75-241c6268c3c7/full/!200,200/0/default.jpg",1400,"(193, 192, 191)","(69, 57, 42), (196, 195, 194), (103, 88, 71), (119, 105, 84), (129, 120, 111)"
1470,sculpture,"https://api.nga.gov/iiif/253518c2-3b94-41b1-9999-58aee3f1b532/full/!200,200/0/default.jpg",1400,"(36, 31, 26)","(36, 31, 26), (175, 160, 151), (117, 104, 95), (146, 140, 130), (143, 132, 132)"
1470,sculpture,"https://api.nga.gov/iiif/dcdc89cf-75ad-4e4a-940c-c260d6603a32/full/!200,200/0/default.jpg",1400,"(42, 32, 23)","(43, 32, 24), (196, 151, 104), (140, 103, 73), (161, 134, 116), (164, 148, 124)"
1470,sculpture,"https://api.nga.gov/iiif/642c72c2-fe52-4043-b6da-a17f4503d784/full/!200,200/0/default.jpg",1400,"(55, 37, 23)","(54, 36, 23), (179, 166, 146), (116, 80, 52), (140, 138, 125), (130, 122, 108)"
1470,sculpture,"https://api.nga.gov/iiif/a35f37e7-22b4-426b-966b-9bf6ffc9c1dc/full/!200,200/0/default.jpg",1400,"(58, 53, 43)","(80, 73, 59), (4, 4, 4), (149, 128, 116), (124, 124, 108), (124, 116, 116)"
1472,drawing,"https://api.nga.gov/iiif/0fbfca91-555a-40a8-9c43-884cf0595591/full/!200,200/0/default.jpg",1800,"(131, 116, 98)","(113, 100, 86), (227, 207, 174), (177, 156, 129), (196, 180, 151), (188, 172, 164)"
1472,sculpture,"https://api.nga.gov/iiif/0aa77d86-cb2b-4e61-99df-78c79b67debb/full/!200,200/0/default.jpg",1400,"(110, 77, 53)","(112, 79, 55), (206, 173, 146), (4, 4, 4), (180, 156, 127), (180, 148, 132)"
1472,print,"https://api.nga.gov/iiif/b42edf59-91aa-4ec4-94e2-8b42afc5da84/full/!200,200/0/default.jpg",1400,"(225, 228, 225)","(79, 94, 86), (229, 231, 228), (115, 126, 117), (148, 160, 152), (128, 138, 133)"
1473,print,"https://api.nga.gov/iiif/a27379b6-8231-460e-8b33-91b08cdbf359/full/!200,200/0/default.jpg",1700,"(220, 211, 196)","(220, 211, 195), (120, 116, 105), (159, 155, 143), (140, 132, 124), (140, 132, 116)"
1475,print,"https://api.nga.gov/iiif/d6cf8188-d8b4-4417-be9f-1e65a1991549/full/!200,200/0/default.jpg",1600,"(212, 193, 167)","(212, 193, 167), (65, 54, 48), (135, 124, 111), (116, 49, 55), (117, 103, 84)"
1475,print,"https://api.nga.gov/iiif/268cf2ec-c53d-42bd-b585-9280df70e727/full/!200,200/0/default.jpg",1800,"(74, 65, 60)","(73, 65, 59), (221, 209, 189), (143, 130, 113), (164, 148, 140), (164, 156, 132)"
1475,photograph,"https://api.nga.gov/iiif/280ae8ea-fa2b-48fa-9a71-b05980bc90d4/full/!200,200/0/default.jpg",1800,"(166, 162, 152)","(58, 57, 51), (192, 187, 175), (168, 166, 155), (155, 151, 144), (135, 132, 124)"
1475,print,"https://api.nga.gov/iiif/4513854f-ab2f-49c0-a8c6-66c9fa45c52d/full/!200,200/0/default.jpg",1700,"(242, 228, 205)","(242, 229, 205), (113, 99, 82), (168, 153, 133), (147, 132, 108), (140, 132, 120)"
1475,decorative art,"https://api.nga.gov/iiif/3323a3e7-8285-4ee5-9198-b44be814c05e/full/!200,200/0/default.jpg",1400,"(152, 147, 144)","(153, 149, 146), (81, 60, 51), (224, 221, 222), (90, 84, 78), (92, 76, 76)"
1475,sculpture,"https://api.nga.gov/iiif/596f97da-3a11-4e77-88a9-14da0a854361/full/!200,200/0/default.jpg",1400,"(191, 189, 185)","(191, 189, 185), (60, 58, 53), (100, 97, 89), (121, 120, 113), (116, 108, 92)"
1475,print,"https://api.nga.gov/iiif/53ace8ba-b42b-4d25-93f7-fe173e8e6fa6/full/!200,200/0/default.jpg",1700,"(224, 205, 186)","(224, 205, 186), (108, 102, 92), (157, 146, 131), (140, 123, 112), (148, 132, 108)"
1475,sculpture,"https://api.nga.gov/iiif/f3bcd432-530f-4bc9-9cf0-6944758286ca/full/!200,200/0/default.jpg",1400,"(66, 53, 40)","(89, 72, 56), (5, 5, 5), (172, 151, 130), (146, 131, 117), (148, 140, 124)"
1475,painting,"https://api.nga.gov/iiif/411d388f-e778-47f8-a5e8-0c030fa03aaf/full/!200,200/0/default.jpg",1400,"(118, 85, 51)","(136, 109, 66), (26, 37, 27), (97, 37, 24), (223, 177, 122), (182, 169, 141)"
1475,decorative art,"https://api.nga.gov/iiif/7dc6dcba-779c-48eb-ab83-84463f9e9b53/full/!200,200/0/default.jpg",1400,"(191, 187, 182)","(191, 187, 182), (68, 46, 29), (108, 68, 42), (146, 108, 65), (120, 110, 103)"
1475,drawing,"https://api.nga.gov/iiif/0fbfca91-555a-40a8-9c43-884cf0595591/full/!200,200/0/default.jpg",1800,"(131, 116, 98)","(113, 100, 86), (227, 207, 174), (177, 156, 129), (196, 180, 151), (188, 172, 164)"
1475,sculpture,"https://api.nga.gov/iiif/6aa20316-5d06-4fbd-bd2c-7682834924a3/full/!200,200/0/default.jpg",1400,"(28, 21, 19)","(28, 21, 19), (166, 140, 127), (110, 87, 75), (137, 124, 112), (132, 116, 116)"
1475,sculpture,"https://api.nga.gov/iiif/c4d87248-3fa4-4adb-89db-461d75707868/full/!200,200/0/default.jpg",1400,"(19, 18, 15)","(18, 17, 15), (167, 156, 143), (84, 74, 65), (114, 108, 100), (116, 116, 105)"
1475,drawing,"https://api.nga.gov/iiif/0ec71714-b9a0-40b4-998e-7a00a0a4b943/full/!200,200/0/default.jpg",1600,"(217, 198, 178)","(217, 198, 178), (150, 133, 112), (174, 158, 140), (165, 148, 124), (164, 140, 124)"
1475,decorative art,"https://api.nga.gov/iiif/b00f2f3b-1479-4894-ac3b-0ccbd2888e86/full/!200,200/0/default.jpg",1400,"(132, 98, 69)","(132, 98, 70), (207, 206, 205), (61, 41, 22), (89, 48, 22), (206, 184, 151)"
1475,print,"https://api.nga.gov/iiif/90b2480a-8155-4545-818a-b05832ad416c/full/!200,200/0/default.jpg",1500,"(88, 80, 71)","(88, 80, 71), (192, 179, 160), (169, 158, 140), (150, 137, 122), (161, 148, 140)"
1475,print,"https://api.nga.gov/iiif/1bbe91c2-792c-4b53-8150-1ade371a3ddc/full/!200,200/0/default.jpg",1700,"(206, 190, 164)","(206, 189, 164), (91, 83, 73), (116, 105, 92), (147, 135, 118), (150, 128, 100)"
1475,drawing,"https://api.nga.gov/iiif/15ba8c25-7405-41f0-94b0-c0194c822a72/full/!200,200/0/default.jpg",1500,"(148, 129, 104)","(148, 128, 104), (92, 84, 72), (237, 218, 191), (188, 171, 148), (195, 180, 151)"
1475,drawing,"https://api.nga.gov/iiif/15ba8c25-7405-41f0-94b0-c0194c822a72/full/!200,200/0/default.jpg",1500,"(148, 129, 104)","(148, 128, 104), (92, 84, 72), (237, 218, 191), (188, 171, 148), (195, 180, 151)"
1475,sculpture,"https://api.nga.gov/iiif/012eb44e-dbb0-4dd0-8ae5-39e040620457/full/!200,200/0/default.jpg",1400,"(43, 37, 32)","(40, 34, 29), (170, 155, 139), (122, 106, 94), (145, 132, 124), (148, 140, 127)"
1475,print,"https://api.nga.gov/iiif/8d12b85c-d16f-4b4f-93d0-97dea96dc644/full/!200,200/0/default.jpg",1700,"(215, 201, 175)","(217, 202, 177), (101, 91, 76), (126, 113, 97), (144, 133, 114), (132, 124, 92)"
1475,sculpture,"https://api.nga.gov/iiif/955265c3-37dd-4c2a-87ec-409a87ff0eb3/full/!200,200/0/default.jpg",1500,"(176, 176, 175)","(176, 176, 175), (43, 37, 27), (105, 92, 59), (87, 73, 48), (108, 102, 92)"
1475,sculpture,"https://api.nga.gov/iiif/93825eb6-d6f8-4d36-8c17-d77ef34e0843/full/!200,200/0/default.jpg",1400,"(46, 34, 22)","(46, 34, 22), (180, 155, 127), (130, 104, 79), (155, 140, 117), (148, 132, 116)"
1475,sculpture,"https://api.nga.gov/iiif/6eb825ba-161d-4055-9ff3-c1352d2b65ab/full/!200,200/0/default.jpg",1400,"(21, 20, 16)","(17, 15, 13), (164, 155, 143), (93, 86, 74), (126, 119, 108), (116, 108, 108)"
1475,decorative art,"https://api.nga.gov/iiif/1545f4db-fd80-4e28-bbd0-2d1736fec2bc/full/!200,200/0/default.jpg",1400,"(179, 178, 176)","(179, 178, 177), (61, 45, 40), (103, 87, 79), (119, 108, 104), (84, 84, 78)"
1475,print,"https://api.nga.gov/iiif/ea3534a6-9fd8-4b9a-9144-31b87a3a6960/full/!200,200/0/default.jpg",1600,"(221, 196, 162)","(224, 198, 165), (122, 102, 79), (160, 137, 111), (140, 124, 102), (148, 125, 92)"
1475,painting,"https://api.nga.gov/iiif/e1f8e4b5-6720-44bd-99a3-d13ca423e7ee/full/!200,200/0/default.jpg",1700,"(208, 172, 152)","(38, 31, 14), (209, 189, 174), (150, 146, 129), (184, 65, 19), (137, 124, 117)"
1475,print,"https://api.nga.gov/iiif/b8d83d90-bd81-413f-9e11-14a53288abf9/full/!200,200/0/default.jpg",1500,"(193, 171, 145)","(194, 172, 146), (86, 74, 61), (125, 109, 93), (108, 91, 76), (115, 100, 76)"
1475,print,"https://api.nga.gov/iiif/7deba756-2498-4e76-ab78-f0ed3b47060b/full/!200,200/0/default.jpg",1700,"(241, 229, 217)","(240, 228, 216), (110, 92, 75), (200, 184, 169), (171, 154, 136), (189, 172, 153)"
1475,sculpture,"https://api.nga.gov/iiif/bfc2b315-e162-42c8-99df-c743efcc24d7/full/!200,200/0/default.jpg",1400,"(205, 205, 205)","(205, 205, 205), (89, 84, 82), (131, 127, 127), (116, 116, 116), (116, 108, 116)"
1475,print,"https://api.nga.gov/iiif/62f0e1b4-568b-4103-a6b8-c43d9f69b769/full/!200,200/0/default.jpg",1400,"(176, 165, 151)","(175, 164, 151), (82, 75, 66), (121, 113, 103), (108, 100, 84), (108, 92, 85)"
1475,print,"https://api.nga.gov/iiif/42eec7e2-6899-45be-87f3-f23f55005277/full/!200,200/0/default.jpg",1700,"(208, 192, 171)","(206, 190, 169), (103, 95, 83), (146, 136, 120), (132, 115, 100), (133, 124, 100)"
1475,sculpture,"https://api.nga.gov/iiif/439a79b4-904c-4cd8-a843-668a12211f5e/full/!200,200/0/default.jpg",1400,"(29, 23, 19)","(30, 24, 20), (158, 128, 107), (119, 121, 100), (118, 108, 100), (140, 60, 60)"
1475,sculpture,"https://api.nga.gov/iiif/4b3e2522-b528-4a5a-9bbf-a207881ac0aa/full/!200,200/0/default.jpg",1400,"(132, 112, 75)","(131, 112, 76), (6, 5, 5), (209, 194, 164), (192, 161, 120), (167, 169, 151)"
1475,print,"https://api.nga.gov/iiif/6e113d8f-ebf1-4bf0-a97b-c3056b47f2e1/full/!200,200/0/default.jpg",1400,"(144, 134, 121)","(139, 129, 117), (205, 195, 177), (76, 69, 63), (180, 172, 154), (176, 163, 156)"
1475,sculpture,"https://api.nga.gov/iiif/c026f867-9763-4832-9375-a3757c7a1b78/full/!200,200/0/default.jpg",1400,"(41, 30, 24)","(40, 30, 24), (182, 154, 131), (131, 103, 84), (155, 141, 126), (151, 132, 124)"
1475,sculpture,"https://api.nga.gov/iiif/27b9a03d-96ba-45f7-b4e5-3b6b74c0045a/full/!200,200/0/default.jpg",1400,"(12, 8, 6)","(12, 8, 6), (198, 165, 129), (124, 79, 47), (161, 134, 106), (164, 124, 116)"
1475,print,"https://api.nga.gov/iiif/82533b2c-2ed2-41ae-9884-3d840a0d2e13/full/!200,200/0/default.jpg",1400,"(220, 205, 181)","(222, 207, 183), (112, 99, 83), (156, 141, 123), (132, 124, 106), (140, 124, 100)"
1475,sculpture,"https://api.nga.gov/iiif/35a347a2-b229-4317-a297-ea36cec4ff53/full/!200,200/0/default.jpg",1400,"(44, 32, 22)","(44, 32, 22), (146, 130, 116), (106, 84, 65), (122, 108, 100), (124, 116, 101)"
1475,print,"https://api.nga.gov/iiif/679c6d4c-6602-4660-bacb-3544b4b53fd3/full/!200,200/0/default.jpg",1400,"(151, 144, 123)","(155, 148, 127), (80, 75, 58), (236, 227, 201), (100, 91, 74), (106, 100, 75)"
1475,sculpture,"https://api.nga.gov/iiif/6eb825ba-161d-4055-9ff3-c1352d2b65ab/full/!200,200/0/default.jpg",1400,"(21, 20, 16)","(17, 15, 13), (164, 155, 143), (93, 86, 74), (126, 119, 108), (116, 108, 108)"
1475,print,"https://api.nga.gov/iiif/f13f0bee-2c8b-419c-92ed-aab4882c5eb7/full/!200,200/0/default.jpg",1400,"(221, 196, 162)","(222, 197, 163), (251, 239, 212), (173, 146, 110), (172, 148, 124), (172, 156, 124)"
1475,print,"https://api.nga.gov/iiif/9c0daeba-fc71-4ebe-ba50-53357bdf52bb/full/!200,200/0/default.jpg",1400,"(110, 97, 84)","(111, 97, 85), (228, 212, 183), (210, 191, 164), (184, 167, 143), (195, 181, 164)"
1475,print,"https://api.nga.gov/iiif/2d80152f-f155-4ba7-9456-459b6e0f7b78/full/!200,200/0/default.jpg",1700,"(228, 211, 193)","(227, 211, 192), (88, 84, 76), (124, 119, 109), (153, 144, 131), (140, 124, 104)"
1475,print,"https://api.nga.gov/iiif/b5d4a803-ddf2-4ec6-b818-2e75c821c139/full/!200,200/0/default.jpg",1400,"(136, 124, 110)","(111, 100, 90), (226, 211, 189), (177, 162, 145), (196, 188, 166), (194, 180, 172)"
1475,print,"https://api.nga.gov/iiif/eeab2e2e-7471-452f-849e-a3a6701a21a3/full/!200,200/0/default.jpg",1700,"(206, 189, 166)","(206, 189, 166), (90, 83, 73), (143, 133, 117), (118, 105, 92), (130, 118, 92)"
1475,print,"https://api.nga.gov/iiif/4eceefd9-a146-40f9-a682-f259c6843144/full/!200,200/0/default.jpg",1600,"(128, 113, 97)","(131, 116, 99), (239, 221, 191), (209, 190, 163), (188, 171, 145), (196, 180, 164)"
1475,drawing,"https://api.nga.gov/iiif/1192dbf9-0ec4-4a94-8692-f7e12d63e90d/full/!200,200/0/default.jpg",1600,"(154, 154, 138)","(153, 153, 136), (93, 90, 80), (199, 199, 186), (100, 108, 92), (108, 108, 84)"
1475,print,"https://api.nga.gov/iiif/c89f8ee4-8163-4e59-81b8-5cb16ecb048a/full/!200,200/0/default.jpg",1400,"(130, 99, 78)","(130, 100, 79), (221, 185, 145), (43, 93, 102), (156, 175, 168), (170, 182, 142)"
1475,print,"https://api.nga.gov/iiif/b5d4a803-ddf2-4ec6-b818-2e75c821c139/full/!200,200/0/default.jpg",1400,"(136, 124, 110)","(111, 100, 90), (226, 211, 189), (177, 162, 145), (196, 188, 166), (194, 180, 172)"
1475,print,"https://api.nga.gov/iiif/924a1103-acb7-4a13-b884-4fc0d4dd0cf2/full/!200,200/0/default.jpg",1400,"(100, 88, 72)","(99, 87, 72), (192, 178, 154), (145, 129, 107), (164, 156, 132), (158, 145, 132)"
1475,print,"https://api.nga.gov/iiif/a5d77341-7acd-440f-a00d-f5e4281bf68b/full/!200,200/0/default.jpg",1800,"(81, 75, 71)","(82, 76, 72), (213, 211, 204), (139, 133, 127), (161, 158, 151), (156, 148, 148)"
1475,sculpture,"https://api.nga.gov/iiif/373a2b0c-78ce-492a-a872-e711f3a5cab0/full/!200,200/0/default.jpg",1400,"(39, 33, 29)","(36, 31, 27), (157, 141, 129), (110, 96, 85), (126, 114, 108), (131, 124, 113)"
1475,print,"https://api.nga.gov/iiif/03cdbaa5-a5c8-48ef-8e59-5f3d6ac414d4/full/!200,200/0/default.jpg",1700,"(181, 167, 151)","(181, 167, 151), (100, 88, 76), (124, 108, 93), (135, 121, 105), (124, 116, 92)"
1475,sculpture,"https://api.nga.gov/iiif/d94fc9d7-d777-4f85-bbff-347f10593004/full/!200,200/0/default.jpg",1400,"(105, 82, 56)","(104, 82, 56), (4, 4, 4), (198, 178, 144), (166, 158, 144), (172, 176, 160)"
1475,drawing,"https://api.nga.gov/iiif/924de1db-fcae-4eec-8449-d5b4b85c7f3c/full/!200,200/0/default.jpg",1400,"(226, 209, 181)","(228, 212, 185), (131, 119, 108), (153, 141, 125), (171, 155, 136), (151, 140, 116)"
1475,painting,"https://api.nga.gov/iiif/072919d5-cf19-4605-8c9c-a85267f9ca96/full/!200,200/0/default.jpg",1400,"(70, 41, 26)","(71, 42, 26), (209, 133, 105), (156, 71, 44), (133, 128, 118), (162, 147, 125)"
1475,drawing,"https://api.nga.gov/iiif/d61e2283-0508-40f7-bb77-4fa3f804c1f5/full/!200,200/0/default.jpg",1400,"(190, 170, 139)","(192, 171, 140), (222, 209, 182), (142, 112, 76), (156, 133, 98), (154, 124, 92)"
1475,sculpture,"https://api.nga.gov/iiif/bfccd3fe-d051-41a4-98bb-7857fb5281de/full/!200,200/0/default.jpg",1400,"(48, 34, 17)","(49, 34, 18), (200, 170, 124), (139, 110, 71), (162, 141, 101), (151, 128, 109)"
1475,print,"https://api.nga.gov/iiif/1c2b59c8-695b-40ec-bd4b-2ab1e63e60ac/full/!200,200/0/default.jpg",1500,"(172, 165, 151)","(172, 165, 150), (79, 76, 69), (232, 224, 207), (105, 103, 95), (101, 100, 84)"
1475,print,"https://api.nga.gov/iiif/3012a5fd-42af-4f2e-8656-aa72100ee863/full/!200,200/0/default.jpg",1400,"(155, 143, 129)","(157, 145, 130), (66, 59, 52), (218, 207, 183), (93, 82, 72), (102, 92, 75)"
1475,print,"https://api.nga.gov/iiif/49d76fdf-c80f-472b-8433-9ffd681d107c/full/!200,200/0/default.jpg",1600,"(188, 168, 140)","(190, 169, 142), (139, 121, 96), (104, 86, 63), (124, 100, 76), (125, 108, 76)"
1475,sculpture,"https://api.nga.gov/iiif/27b9a03d-96ba-45f7-b4e5-3b6b74c0045a/full/!200,200/0/default.jpg",1400,"(12, 8, 6)","(12, 8, 6), (198, 165, 129), (124, 79, 47), (161, 134, 106), (164, 124, 116)"
1475,print,"https://api.nga.gov/iiif/01267c68-1ec5-4d17-b896-90c62ebc344a/full/!200,200/0/default.jpg",1700,"(227, 209, 185)","(228, 209, 186), (124, 105, 87), (167, 144, 121), (180, 133, 100), (140, 132, 108)"
1475,drawing,"https://api.nga.gov/iiif/3808e9d0-058b-4db4-adb4-548069aaf6b9/full/!200,200/0/default.jpg",1400,"(208, 189, 168)","(211, 192, 170), (238, 222, 202), (168, 148, 125), (188, 164, 146), (180, 163, 141)"
1475,sculpture,"https://api.nga.gov/iiif/2dd7445f-136d-44da-ba44-70fdb269554c/full/!200,200/0/default.jpg",1400,"(40, 31, 21)","(39, 30, 21), (186, 157, 123), (138, 105, 70), (160, 143, 117), (149, 129, 109)"
1475,sculpture,"https://api.nga.gov/iiif/37457dc1-20c0-4640-9141-af309dfe05b8/full/!200,200/0/default.jpg",1400,"(173, 134, 74)","(177, 137, 77), (27, 19, 9), (131, 108, 56), (125, 98, 68), (140, 76, 12)"
1475,sculpture,"https://api.nga.gov/iiif/93825eb6-d6f8-4d36-8c17-d77ef34e0843/full/!200,200/0/default.jpg",1400,"(46, 34, 22)","(46, 34, 22), (180, 155, 127), (130, 104, 79), (155, 140, 117), (148, 132, 116)"
1475,print,"https://api.nga.gov/iiif/97ec7bb5-8d39-4023-88c0-573ac1328edd/full/!200,200/0/default.jpg",1500,"(148, 133, 117)","(157, 142, 125), (75, 66, 59), (240, 227, 208), (100, 83, 75), (103, 92, 76)"
1475,drawing,"https://api.nga.gov/iiif/3baed614-3322-4c2d-b985-032456dad129/full/!200,200/0/default.jpg",1600,"(124, 87, 59)","(124, 87, 58), (231, 212, 183), (163, 141, 110), (188, 164, 134), (180, 162, 132)"
1475,sculpture,"https://api.nga.gov/iiif/c4c95ba1-df2a-42d8-a816-0f63c3f2387a/full/!200,200/0/default.jpg",1400,"(179, 170, 159)","(179, 170, 159), (72, 47, 26), (112, 83, 48), (123, 99, 77), (79, 71, 49)"
1475,volume,"https://api.nga.gov/iiif/4d6d5706-c7d9-48cd-a29f-df2cd60f3956/full/!200,200/0/default.jpg",1600,"(247, 244, 227)","(247, 244, 227), (101, 91, 78), (168, 149, 115), (175, 164, 143), (140, 140, 124)"
1475,print,"https://api.nga.gov/iiif/2b3ea273-756c-4998-b2d4-2fafe3614fe8/full/!200,200/0/default.jpg",1400,"(122, 101, 77)","(123, 101, 77), (222, 205, 176), (74, 60, 44), (180, 164, 132), (180, 156, 140)"
1475,print,"https://api.nga.gov/iiif/5e9d782b-8250-4ae8-a340-f2f890f3d98e/full/!200,200/0/default.jpg",1400,"(144, 132, 120)","(127, 116, 104), (232, 220, 201), (185, 173, 157), (206, 193, 177), (196, 188, 180)"
1475,decorative art,"https://api.nga.gov/iiif/9580961a-03da-45b1-bd17-64a1e98ddfe1/full/!200,200/0/default.jpg",1400,"(84, 70, 53)","(85, 71, 54), (243, 244, 239), (137, 122, 100), (180, 152, 124), (156, 156, 148)"
1475,print,"https://api.nga.gov/iiif/bf5a7dd7-8314-4486-8567-cdea4276da9f/full/!200,200/0/default.jpg",1600,"(242, 230, 207)","(243, 231, 208), (113, 99, 80), (175, 161, 139), (148, 140, 116), (156, 140, 108)"
1475,sculpture,"https://api.nga.gov/iiif/be862717-1a40-47d0-b62f-8cb36576aa3f/full/!200,200/0/default.jpg",1400,"(48, 37, 28)","(44, 34, 26), (180, 158, 130), (127, 102, 81), (155, 140, 114), (150, 130, 116)"
1479,decorative art,"https://api.nga.gov/iiif/35d674e9-5ad5-44d3-99d9-a21d5a5c5173/full/!200,200/0/default.jpg",1400,"(114, 85, 58)","(114, 84, 56), (239, 240, 239), (36, 31, 24), (189, 158, 123), (152, 152, 156)"
1480,sculpture,"https://api.nga.gov/iiif/65e36d77-a659-4e75-92c1-0b1e43b8fac2/full/!200,200/0/default.jpg",1400,"(64, 58, 53)","(64, 58, 52), (214, 214, 213), (110, 97, 83), (138, 134, 130), (126, 112, 94)"
1480,print,"https://api.nga.gov/iiif/0a185780-5cbc-42bf-bc47-b60a16b38837/full/!200,200/0/default.jpg",1400,"(220, 204, 175)","(224, 208, 179), (91, 78, 64), (148, 134, 112), (128, 112, 88), (116, 108, 91)"
1480,drawing,"https://api.nga.gov/iiif/0727be37-7704-4e25-9b35-0def3ad9087d/full/!200,200/0/default.jpg",1700,"(242, 240, 234)","(243, 242, 236), (182, 179, 172), (211, 207, 202), (197, 196, 188), (196, 196, 196)"
