beginyear,hex_color,imageurl
1901,#c454b4,"https://api.nga.gov/iiif/17fde0d9-654b-49e7-8c21-dacc0c90e2cd/full/!200,200/0/default.jpg"
1961,#784a36,"https://api.nga.gov/iiif/55b40e28-ce59-4e33-895d-7a2b49373e59/full/!200,200/0/default.jpg"
1955,#c4845c,"https://api.nga.gov/iiif/dc682dfd-ac7f-417f-a154-f270f4a2b1ba/full/!200,200/0/default.jpg"
1994,#b8d070,"https://api.nga.gov/iiif/9e2ae1a1-e437-4687-b560-ce74f66ff6d0/full/!200,200/0/default.jpg"
1956,#ccb494,"https://api.nga.gov/iiif/597bfada-1a90-40d2-ab73-a87298027997/full/!200,200/0/default.jpg"
1967,#ccc470,"https://api.nga.gov/iiif/42985929-b738-4c6f-a589-9238ba829696/full/!200,200/0/default.jpg"
1942,#b4605c,"https://api.nga.gov/iiif/ccb57976-bc7c-4d8e-b405-e44c7f26b55f/full/!200,200/0/default.jpg"
1958,#f3b759,"https://api.nga.gov/iiif/ce4081d7-d7f2-4cd9-82b9-5f653f6f6e17/full/!200,200/0/default.jpg"
1982,#c8ac8a,"https://api.nga.gov/iiif/7fbd2115-3c04-4800-b198-a008a1df1df1/full/!200,200/0/default.jpg"
1921,#b0548c,"https://api.nga.gov/iiif/6dac1f03-4101-465b-8063-d7557a91b5f7/full/!200,200/0/default.jpg"
1999,#d4ac82,"https://api.nga.gov/iiif/f55f5b7a-3c6d-4074-a4b8-3433dfe5cc07/full/!200,200/0/default.jpg"
1986,#bc54a4,"https://api.nga.gov/iiif/c421e44a-c9bc-4437-b38f-fc357e77cfdf/full/!200,200/0/default.jpg"
1994,#87443c,"https://api.nga.gov/iiif/6a067225-e177-406c-a55c-078d5c98346f/full/!200,200/0/default.jpg"
1917,#b85c4c,"https://api.nga.gov/iiif/e11f75fd-23f1-4fda-ac8a-e9aefbedf941/full/!200,200/0/default.jpg"
1919,#ccac84,"https://api.nga.gov/iiif/69534566-5f04-4ed6-94bb-ddff9ccffb17/full/!200,200/0/default.jpg"
1981,#c8a864,"https://api.nga.gov/iiif/ca304c48-fec4-462f-8666-3d4276430d9b/full/!200,200/0/default.jpg"
1999,#b8c864,"https://api.nga.gov/iiif/0a746f95-22d9-4710-812b-d804968fa9b5/full/!200,200/0/default.jpg"
1908,#f4784c,"https://api.nga.gov/iiif/ab1786e4-4bce-4750-a4b1-6a2576d15ee0/full/!200,200/0/default.jpg"
1913,#b4845c,"https://api.nga.gov/iiif/8f969f46-c71e-45e0-83be-aa633deb4d29/full/!200,200/0/default.jpg"
1910,#c0786c,"https://api.nga.gov/iiif/56a84c42-ceb4-4e70-9b4f-5a27ac077e36/full/!200,200/0/default.jpg"
1989,#a03c38,"https://api.nga.gov/iiif/bc114cf2-6680-4e96-a56a-cd339828745c/full/!200,200/0/default.jpg"
1913,#ad8051,"https://api.nga.gov/iiif/7a413847-8171-4502-854e-31bdcd4ac5cc/full/!200,200/0/default.jpg"
1923,#c0b474,"https://api.nga.gov/iiif/ec216f94-f729-410f-a8f2-d576cd6bfb67/full/!200,200/0/default.jpg"
1901,#b4504c,"https://api.nga.gov/iiif/440e35be-dc4e-4d82-a064-af0c0f60d875/full/!200,200/0/default.jpg"
1945,#b0c85c,"https://api.nga.gov/iiif/3ca494d6-baad-485c-ad1d-23247b34feee/full/!200,200/0/default.jpg"
1963,#bcac60,"https://api.nga.gov/iiif/959eaa9c-4185-475b-bfa2-d66af1f61d04/full/!200,200/0/default.jpg"
1928,#68bc64,"https://api.nga.gov/iiif/04ba72d9-3f9c-424b-b09f-a3b9d0cb8f71/full/!200,200/0/default.jpg"
1968,#c85c58,"https://api.nga.gov/iiif/a54815fc-99a1-481b-ac25-3f7b2a34e18c/full/!200,200/0/default.jpg"
1976,#a45424,"https://api.nga.gov/iiif/fe22fb5e-8bb9-44a1-bec9-83faf6fbd105/full/!200,200/0/default.jpg"
1943,#3f7890,"https://api.nga.gov/iiif/5522d6e5-986c-4860-899c-ac82c4e277b6/full/!200,200/0/default.jpg"
1985,#b4642c,"https://api.nga.gov/iiif/88537502-0c26-4371-bca4-26f96ca8c845/full/!200,200/0/default.jpg"
1967,#945c3d,"https://api.nga.gov/iiif/877a1006-4228-4882-8511-4034766a9112/full/!200,200/0/default.jpg"
1951,#f6a41c,"https://api.nga.gov/iiif/077da527-5d1d-4d40-8e50-5ad558f60015/full/!200,200/0/default.jpg"
1978,#cca864,"https://api.nga.gov/iiif/2e13fa07-55d6-4b62-b1ae-6ed7d983a70e/full/!200,200/0/default.jpg"
1912,#ccb392,"https://api.nga.gov/iiif/d818fb3d-da2c-4c83-8bd5-1accb790b327/full/!200,200/0/default.jpg"
1934,#dc5e4f,"https://api.nga.gov/iiif/d8d3bbf1-98c2-405c-9f2b-dd65513437ff/full/!200,200/0/default.jpg"
1957,#b8a45c,"https://api.nga.gov/iiif/749bfaea-0e21-4cf3-a954-b4bb9ec19d8b/full/!200,200/0/default.jpg"
1966,#c98431,"https://api.nga.gov/iiif/3569afd8-3d34-4b73-987f-0a17970f62d8/full/!200,200/0/default.jpg"
1952,#c068a0,"https://api.nga.gov/iiif/51f93a44-1fd2-4995-a059-8cb8fe8c4a33/full/!200,200/0/default.jpg"
1923,#c0bc48,"https://api.nga.gov/iiif/93af4004-ba1a-4ed9-b32b-f0b3c3ae3542/full/!200,200/0/default.jpg"
1917,#b8c058,"https://api.nga.gov/iiif/923614e8-c4d7-4782-8f1a-f771b0f59d5a/full/!200,200/0/default.jpg"
1958,#c0d06c,"https://api.nga.gov/iiif/196e0a4d-59e7-4e09-9c2c-5ba4ca5f96e1/full/!200,200/0/default.jpg"
1939,#fcd464,"https://api.nga.gov/iiif/3745fe24-78b1-4577-a0be-2526bdaabe0e/full/!200,200/0/default.jpg"
1907,#c4b04c,"https://api.nga.gov/iiif/fc460e4d-0dca-4f75-8d11-b07c4e1ce8b2/full/!200,200/0/default.jpg"
1999,#de8522,"https://api.nga.gov/iiif/73facf55-14dd-4997-b59c-cd93d67c1bea/full/!200,200/0/default.jpg"
1999,#a0c058,"https://api.nga.gov/iiif/53450fd4-03a7-4500-92c8-ddec54691289/full/!200,200/0/default.jpg"
1923,#c86c5c,"https://api.nga.gov/iiif/e3a5563c-abbb-4ef3-acaf-c49a97ac03bc/full/!200,200/0/default.jpg"
1924,#68a0bc,"https://api.nga.gov/iiif/caedc6c0-68e9-4ada-bcf6-c3e71b4d5bef/full/!200,200/0/default.jpg"
1992,#ccac84,"https://api.nga.gov/iiif/2f00b690-6748-4ab8-afcc-1726c72d1859/full/!200,200/0/default.jpg"
1980,#64bc54,"https://api.nga.gov/iiif/97716504-203b-4037-a335-4c87d23f85aa/full/!200,200/0/default.jpg"
1904,#c0b458,"https://api.nga.gov/iiif/7ae614e0-3ef6-48c8-95cb-1b68caecacbc/full/!200,200/0/default.jpg"
1904,#cca868,"https://api.nga.gov/iiif/226ec64d-d875-453d-91d6-72c809a6a4ba/full/!200,200/0/default.jpg"
1953,#1c8c7c,"https://api.nga.gov/iiif/02185aea-84f3-496f-aec2-86b46cfcc9a4/full/!200,200/0/default.jpg"
1971,#98487c,"https://api.nga.gov/iiif/ff9c7f83-a5d2-4508-acbd-7456336bb014/full/!200,200/0/default.jpg"
1987,#a4382c,"https://api.nga.gov/iiif/a852cef1-69dc-466e-97f9-44e47139c93d/full/!200,200/0/default.jpg"
1977,#b46b3f,"https://api.nga.gov/iiif/78c8211e-e6b9-4003-bebb-1c028692b55f/full/!200,200/0/default.jpg"
1902,#c4946e,"https://api.nga.gov/iiif/6012aefd-d903-4dfe-941d-b2fdb3842cf4/full/!200,200/0/default.jpg"
1924,#ccac8c,"https://api.nga.gov/iiif/fb949441-da04-43ee-b395-885372772f43/full/!200,200/0/default.jpg"
1952,#b08c52,"https://api.nga.gov/iiif/53b4c3fd-5d06-47d1-9e4b-dffa4dc05fca/full/!200,200/0/default.jpg"
1934,#c4b058,"https://api.nga.gov/iiif/2eb3f04c-e136-4ec3-9328-f0373ebdb2e4/full/!200,200/0/default.jpg"
1962,#a08c34,"https://api.nga.gov/iiif/367897ab-2fef-480f-b5f9-beaa5062c177/full/!200,200/0/default.jpg"
1906,#a89c3c,"https://api.nga.gov/iiif/d405c6fd-27cd-41b8-b722-328f1c6ae0fb/full/!200,200/0/default.jpg"
1958,#d4a474,"https://api.nga.gov/iiif/4fbc4bb5-6384-4b11-9970-e12906232633/full/!200,200/0/default.jpg"
1959,#dcac7e,"https://api.nga.gov/iiif/5b360376-e9c2-40b2-8a0e-113c426d09af/full/!200,200/0/default.jpg"
1985,#a8d090,"https://api.nga.gov/iiif/05b0ca9e-1257-45b0-9991-e8622b6e620d/full/!200,200/0/default.jpg"
1956,#ccbc94,"https://api.nga.gov/iiif/5422e9bf-0692-4b92-918d-54894feb139c/full/!200,200/0/default.jpg"
1959,#b68654,"https://api.nga.gov/iiif/8b4b9475-5d72-4671-9429-6db702b45aec/full/!200,200/0/default.jpg"
1925,#b4744a,"https://api.nga.gov/iiif/6c329c53-8af2-4fe5-ae42-29379275e86b/full/!200,200/0/default.jpg"
1919,#ac5088,"https://api.nga.gov/iiif/c826a37e-34aa-48b6-ba02-9b4e5348b0f1/full/!200,200/0/default.jpg"
1901,#b45c9c,"https://api.nga.gov/iiif/df79efdc-c13e-432b-9e0f-e010fb6b8715/full/!200,200/0/default.jpg"
1963,#e4c06c,"https://api.nga.gov/iiif/cb1e3d49-d9eb-4476-8cae-37d59516c3b4/full/!200,200/0/default.jpg"
1955,#26759c,"https://api.nga.gov/iiif/da1fe585-475b-4c02-86c1-df7e58c4e2f1/full/!200,200/0/default.jpg"
1925,#c8ab41,"https://api.nga.gov/iiif/8065d349-73fa-4eec-ae33-9228d4c94e1b/full/!200,200/0/default.jpg"
1968,#e4cc58,"https://api.nga.gov/iiif/e8967a8f-c561-4e2f-a83a-7c6e950a0898/full/!200,200/0/default.jpg"
1946,#705834,"https://api.nga.gov/iiif/d7dcbe58-f4b9-47bb-b1bc-9254a2c10b75/full/!200,200/0/default.jpg"
1904,#c85850,"https://api.nga.gov/iiif/f83c7b09-e590-442e-8d07-28e2a93e9a71/full/!200,200/0/default.jpg"
1916,#c8b450,"https://api.nga.gov/iiif/ed8810d5-eb1c-4d44-b234-aae0df9dac2f/full/!200,200/0/default.jpg"
1915,#c8a080,"https://api.nga.gov/iiif/9a8e2a67-4b10-41df-ba7f-92f1172a1b3a/full/!200,200/0/default.jpg"
1956,#c4584c,"https://api.nga.gov/iiif/5fffc21e-f37e-4819-93c6-1e1f8893faed/full/!200,200/0/default.jpg"
1968,#f4d405,"https://api.nga.gov/iiif/3d83658f-33b2-42ab-8e18-9e2409f7f533/full/!200,200/0/default.jpg"
1952,#b49840,"https://api.nga.gov/iiif/ebc21b4a-589c-42a6-be3a-cad3a3f60fd4/full/!200,200/0/default.jpg"
1902,#ccac8d,"https://api.nga.gov/iiif/3de17fc9-8402-46cb-a558-0a7e57bf1743/full/!200,200/0/default.jpg"
1998,#793935,"https://api.nga.gov/iiif/119bd180-ef5b-4e9f-bb57-575cb5d8593d/full/!200,200/0/default.jpg"
1915,#7c70bc,"https://api.nga.gov/iiif/d5fd47a6-4fb9-4098-a9ac-e41feca2a01a/full/!200,200/0/default.jpg"
1972,#845c32,"https://api.nga.gov/iiif/6c3ad8f1-d26f-4ed9-ab00-1ef4ef7d2be9/full/!200,200/0/default.jpg"
1935,#b4825e,"https://api.nga.gov/iiif/e2a16f05-6357-461b-8f0a-f9972d4736a9/full/!200,200/0/default.jpg"
1904,#3cac34,"https://api.nga.gov/iiif/7ee6d651-de17-46c3-974f-c1066045ea6d/full/!200,200/0/default.jpg"
1948,#d0a054,"https://api.nga.gov/iiif/b5920d5c-8a76-418b-8f20-ca07b79e0d3c/full/!200,200/0/default.jpg"
1976,#b48044,"https://api.nga.gov/iiif/6e3f8634-8ed8-48b0-8492-df10598a2c11/full/!200,200/0/default.jpg"
1993,#c0d07c,"https://api.nga.gov/iiif/1cfda069-69bc-4bb2-beb4-e09750c33664/full/!200,200/0/default.jpg"
1941,#c8bc68,"https://api.nga.gov/iiif/2e60bee8-5b1f-4090-8937-79d7fef8f223/full/!200,200/0/default.jpg"
1981,#c42c24,"https://api.nga.gov/iiif/6c43da20-4e47-4ee5-a1b2-4035e540c583/full/!200,200/0/default.jpg"
1916,#5cb4a0,"https://api.nga.gov/iiif/f2f8f570-de67-4427-8a75-55d07dd07072/full/!200,200/0/default.jpg"
1990,#ccb791,"https://api.nga.gov/iiif/a24ee41f-2c7b-4c7a-81b3-0d7a7d11c82a/full/!200,200/0/default.jpg"
1941,#c870c8,"https://api.nga.gov/iiif/baf09727-0ff7-4f16-b51b-3f0ea043d35f/full/!200,200/0/default.jpg"
1933,#d0be8e,"https://api.nga.gov/iiif/e303c25e-6c15-4a5a-9ad2-ce9855056abc/full/!200,200/0/default.jpg"
1902,#b0a44c,"https://api.nga.gov/iiif/66b7b144-e647-421e-9a09-34f7e9426ef5/full/!200,200/0/default.jpg"
1908,#c68f3a,"https://api.nga.gov/iiif/5c14d5d0-1c76-43b6-a952-a8a1a826c8a4/full/!200,200/0/default.jpg"
1979,#b4548c,"https://api.nga.gov/iiif/e6208a2c-115e-4634-a6dc-95b7dd0775ee/full/!200,200/0/default.jpg"
1975,#a44434,"https://api.nga.gov/iiif/e2ebf484-37ef-4e28-a357-b70ba270d560/full/!200,200/0/default.jpg"
1957,#a8a444,"https://api.nga.gov/iiif/b9654b28-baf6-4065-b531-96ea4dc5be95/full/!200,200/0/default.jpg"
1929,#b89266,"https://api.nga.gov/iiif/65cd911c-3358-4cce-b585-4d56dea4aed3/full/!200,200/0/default.jpg"
1950,#bc5044,"https://api.nga.gov/iiif/28750dea-8a7d-4d42-b3f3-48eb2abc8032/full/!200,200/0/default.jpg"
1935,#e5b757,"https://api.nga.gov/iiif/a4040d28-562a-4483-aa51-b5f1554a329b/full/!200,200/0/default.jpg"
1922,#84543c,"https://api.nga.gov/iiif/49bab8fd-fadb-4b40-85b8-bc5c3f7554d9/full/!200,200/0/default.jpg"
1933,#bf5f3f,"https://api.nga.gov/iiif/be79e0ad-1fad-4416-80e4-0e648083be9b/full/!200,200/0/default.jpg"
1982,#754632,"https://api.nga.gov/iiif/fe6f21ba-d2d1-48eb-8564-cd69f0dba578/full/!200,200/0/default.jpg"
1977,#cc6ca4,"https://api.nga.gov/iiif/8f60f237-f056-4fd6-9f50-19517ceb10b5/full/!200,200/0/default.jpg"
1994,#cfba93,"https://api.nga.gov/iiif/4142943e-d453-48ac-8a78-3a8068ce4f5e/full/!200,200/0/default.jpg"
1999,#c4ac84,"https://api.nga.gov/iiif/deee2c83-bbf4-4940-bb1b-27bff08659ce/full/!200,200/0/default.jpg"
1960,#cc6048,"https://api.nga.gov/iiif/10d65880-531c-40cf-a898-a19ef41843bc/full/!200,200/0/default.jpg"
1992,#ccae7d,"https://api.nga.gov/iiif/245ca5bb-b3a5-4e33-a15e-c57ac8b96bfd/full/!200,200/0/default.jpg"
1967,#b0c04c,"https://api.nga.gov/iiif/c052c285-971a-40f1-8d41-48ea388f5673/full/!200,200/0/default.jpg"
1922,#b19a59,"https://api.nga.gov/iiif/63b2d0aa-8e4f-43fa-bb25-b636745be206/full/!200,200/0/default.jpg"
1984,#c05854,"https://api.nga.gov/iiif/826a5289-8092-4d41-ab59-e9e122b3f8f8/full/!200,200/0/default.jpg"
1964,#90a040,"https://api.nga.gov/iiif/66e94544-192c-4116-9fd2-7a79b1a4808b/full/!200,200/0/default.jpg"
1905,#5090b8,"https://api.nga.gov/iiif/2d3dd03b-c01d-4711-95a3-126df1b6891d/full/!200,200/0/default.jpg"
1993,#ccb494,"https://api.nga.gov/iiif/6ed319a4-6b17-4890-844c-1062095326f8/full/!200,200/0/default.jpg"
1921,#d0984c,"https://api.nga.gov/iiif/59a71f2d-f95c-43f0-9b2f-6f88c3d14bf8/full/!200,200/0/default.jpg"
1942,#88d4d8,"https://api.nga.gov/iiif/8434f08d-9bdb-4ed1-b238-fb7b767c49e8/full/!200,200/0/default.jpg"
1982,#449c9c,"https://api.nga.gov/iiif/e4959284-fb3f-45fd-86f4-3ab03ebca4c0/full/!200,200/0/default.jpg"
1943,#a878c0,"https://api.nga.gov/iiif/34b84063-10ab-4cee-a991-f321acf445d1/full/!200,200/0/default.jpg"
1937,#b05448,"https://api.nga.gov/iiif/4f9315c5-ecb0-46cf-8755-612a63efce40/full/!200,200/0/default.jpg"
1950,#b44a48,"https://api.nga.gov/iiif/1e804169-f476-42e0-b172-cd239ab86e63/full/!200,200/0/default.jpg"
1903,#8854b4,"https://api.nga.gov/iiif/61855561-95b5-4451-b1f9-cfff8e30233e/full/!200,200/0/default.jpg"
1960,#dcbc84,"https://api.nga.gov/iiif/a57ec91d-ce78-4d93-adfa-284c51afb7aa/full/!200,200/0/default.jpg"
1918,#e8c874,"https://api.nga.gov/iiif/c8479fa6-44ae-4531-8f5b-57f06d9ea9ff/full/!200,200/0/default.jpg"
1986,#c4ad84,"https://api.nga.gov/iiif/6cc04f9e-42a1-4f6c-99de-022cf159fe13/full/!200,200/0/default.jpg"
1977,#b97345,"https://api.nga.gov/iiif/e1a91e7b-6d3f-4c30-9b8b-7a9203fa6d3c/full/!200,200/0/default.jpg"
1904,#cc6054,"https://api.nga.gov/iiif/b309135a-79d4-42bb-9558-8a49d57b8a39/full/!200,200/0/default.jpg"
1920,#d8a864,"https://api.nga.gov/iiif/a58aa371-c704-46e1-a694-b912debaa75c/full/!200,200/0/default.jpg"
1914,#9850bc,"https://api.nga.gov/iiif/3b48148f-fca0-4645-9aaf-f789ebb357e0/full/!200,200/0/default.jpg"
1959,#6c6cc8,"https://api.nga.gov/iiif/4b6cf042-0ff8-4ff1-abad-fb978b6829fc/full/!200,200/0/default.jpg"
1986,#742c2c,"https://api.nga.gov/iiif/ca3735c4-e05f-4d74-818b-45c780a0db29/full/!200,200/0/default.jpg"
1993,#b8982c,"https://api.nga.gov/iiif/fada202d-a0ce-4c68-9c95-4c9074fa49aa/full/!200,200/0/default.jpg"
1954,#c85c4c,"https://api.nga.gov/iiif/22d086af-fe10-4318-bcc6-573689ca356d/full/!200,200/0/default.jpg"
1978,#b4a663,"https://api.nga.gov/iiif/c71be453-81ff-4bc7-b8b4-cc26e2586b54/full/!200,200/0/default.jpg"
1912,#b49440,"https://api.nga.gov/iiif/e6d71dd7-fe8e-430f-9ae4-ce9a05232302/full/!200,200/0/default.jpg"
1932,#942490,"https://api.nga.gov/iiif/c5b62925-f2a4-457e-a7c3-a336e07e52cc/full/!200,200/0/default.jpg"
1964,#dcc064,"https://api.nga.gov/iiif/b0992767-abee-4664-9d4e-e6c76eaa1046/full/!200,200/0/default.jpg"
1936,#ac9444,"https://api.nga.gov/iiif/300a8ae2-0de5-4649-aba1-65fc3f3daae5/full/!200,200/0/default.jpg"
1999,#b8ac68,"https://api.nga.gov/iiif/889cf6e5-7e0c-4595-8e03-f6ac15d1d07d/full/!200,200/0/default.jpg"
1986,#b4b45c,"https://api.nga.gov/iiif/5ea3a672-97f4-49fe-9f4f-832217c320e8/full/!200,200/0/default.jpg"
1957,#b47c5c,"https://api.nga.gov/iiif/b63d5f6e-9bb8-43e6-b61b-1f28a755bd8d/full/!200,200/0/default.jpg"
1914,#ad7f51,"https://api.nga.gov/iiif/46b536ac-5b85-47d2-bf15-5c135b82cabd/full/!200,200/0/default.jpg"
1947,#5cb4a0,"https://api.nga.gov/iiif/b05b8b62-b427-4b48-afa4-345d1bf41e87/full/!200,200/0/default.jpg"
1911,#b84c94,"https://api.nga.gov/iiif/2cd6b88f-9bcf-488b-a305-8717eae8cba5/full/!200,200/0/default.jpg"
1904,#b85044,"https://api.nga.gov/iiif/7a964614-5878-45e7-b2cd-ddf83f6519bc/full/!200,200/0/default.jpg"
1994,#bcc47c,"https://api.nga.gov/iiif/33ac9b75-9027-42c8-9cda-1c87b21c9676/full/!200,200/0/default.jpg"
1975,#bc4c44,"https://api.nga.gov/iiif/f53ad91e-ea87-4ed6-91eb-ea155a1ce70d/full/!200,200/0/default.jpg"
1960,#aca844,"https://api.nga.gov/iiif/d693a967-b975-43a0-9de8-69edf8e8401a/full/!200,200/0/default.jpg"
1905,#c4544c,"https://api.nga.gov/iiif/22b0b52e-242a-41ea-bb4c-22e46356d568/full/!200,200/0/default.jpg"
1905,#78e0d8,"https://api.nga.gov/iiif/3a26c805-9149-4206-bcef-635f4dc3f20e/full/!200,200/0/default.jpg"
1966,#409f45,"https://api.nga.gov/iiif/47730e2d-81c5-4be9-a85c-36f6f769e97d/full/!200,200/0/default.jpg"
1907,#c8903e,"https://api.nga.gov/iiif/9dfe8016-b5ae-4f38-adfb-39dbc2ec4eaf/full/!200,200/0/default.jpg"
1942,#a84888,"https://api.nga.gov/iiif/ff5ca5a0-a0ad-4df8-bab8-064f73d840c3/full/!200,200/0/default.jpg"
1991,#b4b43c,"https://api.nga.gov/iiif/edcd4cb4-7ed2-45ed-8ca3-7c4bdb787eb3/full/!200,200/0/default.jpg"
1923,#d0a058,"https://api.nga.gov/iiif/04aa08ce-bed8-4a5f-8905-def3371781bd/full/!200,200/0/default.jpg"
1910,#b4a434,"https://api.nga.gov/iiif/9a8c5436-f849-46b5-a495-6ef9561d58af/full/!200,200/0/default.jpg"
1913,#d6b839,"https://api.nga.gov/iiif/15732995-35b5-48d4-8f74-41feb2ae8c25/full/!200,200/0/default.jpg"
1938,#c4846c,"https://api.nga.gov/iiif/57101971-c757-4bb3-b01e-4855d41fdc41/full/!200,200/0/default.jpg"
1975,#d09854,"https://api.nga.gov/iiif/1e5172c5-2489-4d5f-8aeb-41ae227cce4e/full/!200,200/0/default.jpg"
1917,#c46054,"https://api.nga.gov/iiif/19ee2dae-df58-47cf-b088-7c858a48c001/full/!200,200/0/default.jpg"
1928,#b8d070,"https://api.nga.gov/iiif/d5bc0849-5d79-4f2a-b23c-f4f1f89159f7/full/!200,200/0/default.jpg"
1924,#d49484,"https://api.nga.gov/iiif/ea638a0a-5050-4e5c-82db-c18025badc88/full/!200,200/0/default.jpg"
1948,#74a8c4,"https://api.nga.gov/iiif/368d1170-5a9d-47f0-b136-535f7acb79c2/full/!200,200/0/default.jpg"
1942,#c49484,"https://api.nga.gov/iiif/ff68d89f-371a-40ae-bc8f-b9cd59f611f0/full/!200,200/0/default.jpg"
1939,#98983c,"https://api.nga.gov/iiif/16001a3d-2d3d-4aeb-81d3-9ae941f96d05/full/!200,200/0/default.jpg"
1912,#c46858,"https://api.nga.gov/iiif/ac3d327f-eb7e-4521-b8da-9b674ef3df82/full/!200,200/0/default.jpg"
1974,#ccbc90,"https://api.nga.gov/iiif/410ecb3b-9726-407d-80a1-b50c0a8e87a9/full/!200,200/0/default.jpg"
1962,#d8b878,"https://api.nga.gov/iiif/433a4555-d05d-4237-82d5-2687743d8c4f/full/!200,200/0/default.jpg"
1992,#d4be90,"https://api.nga.gov/iiif/f5aa214d-a1de-4d97-8f24-d004489f77b2/full/!200,200/0/default.jpg"
1994,#d42a63,"https://api.nga.gov/iiif/8b1f39d8-d4ab-40be-b847-46bacf40e887/full/!200,200/0/default.jpg"
1969,#e0b54c,"https://api.nga.gov/iiif/0686e36e-1de0-4e2a-9c3b-007d1f3b7a94/full/!200,200/0/default.jpg"
1990,#84c074,"https://api.nga.gov/iiif/7aafddd9-a821-48fe-bb14-94e8152ef146/full/!200,200/0/default.jpg"
1936,#98b460,"https://api.nga.gov/iiif/a4f7455f-8a41-44d0-a968-103d87eb2c05/full/!200,200/0/default.jpg"
1923,#cfb48c,"https://api.nga.gov/iiif/74edb9a5-1db1-456f-8602-c9a9380f5b5c/full/!200,200/0/default.jpg"
1908,#ccb860,"https://api.nga.gov/iiif/d786a20d-03e3-4ae8-bd7d-b5034227a50f/full/!200,200/0/default.jpg"
1980,#c47464,"https://api.nga.gov/iiif/2bd324f3-6953-4b8d-80ab-57802af50218/full/!200,200/0/default.jpg"
1965,#b48c4c,"https://api.nga.gov/iiif/242ce021-de6a-4945-a597-fa2977ecab6f/full/!200,200/0/default.jpg"
1922,#ac983c,"https://api.nga.gov/iiif/40270b75-e1ee-4450-9a77-3f4252ec7f43/full/!200,200/0/default.jpg"
1990,#64c8c4,"https://api.nga.gov/iiif/0bf0259f-9c5c-48dd-a9a5-40bdbe3c9ecd/full/!200,200/0/default.jpg"
1965,#b4845d,"https://api.nga.gov/iiif/6201f733-ff28-4e58-905f-9c5d220dee6a/full/!200,200/0/default.jpg"
1998,#c05854,"https://api.nga.gov/iiif/f7d2a96c-dc72-46ee-ac21-e16b8125aaf3/full/!200,200/0/default.jpg"
1994,#9ccc78,"https://api.nga.gov/iiif/ffc5230b-e6e0-4282-af48-38eda0e62857/full/!200,200/0/default.jpg"
1934,#94b860,"https://api.nga.gov/iiif/dc89412a-59db-41be-98df-345d381c7bc0/full/!200,200/0/default.jpg"
1914,#d0c45c,"https://api.nga.gov/iiif/fd459789-d5ac-4c76-b749-a38bd1c68951/full/!200,200/0/default.jpg"
1963,#cc64b4,"https://api.nga.gov/iiif/d4343355-c8ea-4ebd-aa87-ada8d61ffca9/full/!200,200/0/default.jpg"
1958,#a27b41,"https://api.nga.gov/iiif/85dea800-072f-444e-ba91-34f3600c4e92/full/!200,200/0/default.jpg"
1920,#bf943f,"https://api.nga.gov/iiif/4184ccd4-75b8-474a-9a55-7b8b0e49850d/full/!200,200/0/default.jpg"
1969,#a2b14d,"https://api.nga.gov/iiif/9398eb8d-d9d2-4354-b6f7-e039ffc4f154/full/!200,200/0/default.jpg"
1928,#b8503c,"https://api.nga.gov/iiif/6d45d124-23e1-4fb7-85f4-9703ea3d1d7e/full/!200,200/0/default.jpg"
1979,#b454a4,"https://api.nga.gov/iiif/7dbed5ed-b4a5-466a-8eb1-923f88aea719/full/!200,200/0/default.jpg"
1990,#b04090,"https://api.nga.gov/iiif/af04e4cc-095f-4642-a6a9-79ca0811ca35/full/!200,200/0/default.jpg"
1918,#ae4443,"https://api.nga.gov/iiif/7ad8cddc-60ff-45d0-9d00-3b8637b0cbc5/full/!200,200/0/default.jpg"
1901,#84d0c0,"https://api.nga.gov/iiif/755f6216-5536-404f-8815-16aeaf96e0d9/full/!200,200/0/default.jpg"
1973,#cd8a38,"https://api.nga.gov/iiif/e3431f35-79d6-434b-aad0-8fbf84d9d2c7/full/!200,200/0/default.jpg"
1959,#ac5044,"https://api.nga.gov/iiif/058f0b06-a03e-45b9-977f-0f1e1690c317/full/!200,200/0/default.jpg"
1945,#744a34,"https://api.nga.gov/iiif/13bd075b-7384-4066-9e2c-3c983848f110/full/!200,200/0/default.jpg"
1966,#d064b4,"https://api.nga.gov/iiif/107effa5-90cc-4684-8c6e-c8829d4cd3ff/full/!200,200/0/default.jpg"
1939,#c9ac8c,"https://api.nga.gov/iiif/19d71927-90cd-4370-b9f3-b10011f7239c/full/!200,200/0/default.jpg"
1963,#a0943c,"https://api.nga.gov/iiif/785eb11e-31a4-45a5-91bb-022c0b101190/full/!200,200/0/default.jpg"
1992,#cc9444,"https://api.nga.gov/iiif/fa445ec9-e73c-4720-a00f-eff51c4358c0/full/!200,200/0/default.jpg"
1949,#dcc074,"https://api.nga.gov/iiif/4253ce69-c4b9-4caf-8b2e-ea89e087971c/full/!200,200/0/default.jpg"
1974,#b854a4,"https://api.nga.gov/iiif/1dca873b-7c00-4ad9-868d-0fabc5515165/full/!200,200/0/default.jpg"
1907,#d5a484,"https://api.nga.gov/iiif/97743d91-beb5-4d1d-a598-e316a8ac05c3/full/!200,200/0/default.jpg"
1983,#b0a444,"https://api.nga.gov/iiif/b68ba049-b7ff-4dfd-81a1-4a457b329957/full/!200,200/0/default.jpg"
