beginyear,hex_color,imageurl,closest_color
1500,#ac594e,"https://api.nga.gov/iiif/4a82e316-06e9-4268-9bf1-93869e32909a/full/!200,200/0/default.jpg",#a0522d
1505,#827d33,"https://api.nga.gov/iiif/a359b593-9755-47be-8714-7702b7febf43/full/!200,200/0/default.jpg",#6b8e23
1505,#2a6486,"https://api.nga.gov/iiif/f4d9f325-69ea-4d61-972e-53c5ee0e2fa4/full/!200,200/0/default.jpg",#483d8b
1505,#b8704c,"https://api.nga.gov/iiif/f0b74955-f395-4fd2-b6c3-d85ea7213e58/full/!200,200/0/default.jpg",#cd853f
1505,#266b9c,"https://api.nga.gov/iiif/1aa5a852-ac13-42ad-860d-e5606c0e8587/full/!200,200/0/default.jpg",#4682b4
1505,#c4a984,"https://api.nga.gov/iiif/e9c8084a-335c-427b-931d-372f839b6dd9/full/!200,200/0/default.jpg",#d2b48c
1505,#84643c,"https://api.nga.gov/iiif/77d22f22-777b-456f-adc6-baf1e010b832/full/!200,200/0/default.jpg",#a0522d
1505,#d2622c,"https://api.nga.gov/iiif/f471700d-1058-4fc2-b13e-8a541b843cdd/full/!200,200/0/default.jpg",#d2691e
1505,#92371e,"https://api.nga.gov/iiif/49a3ba61-e989-48cd-acb6-b9319de27557/full/!200,200/0/default.jpg",#8b4513
1505,#c59972,"https://api.nga.gov/iiif/8375846b-27a0-4618-89a6-e03f2a241988/full/!200,200/0/default.jpg",#bdb76b
1505,#af854e,"https://api.nga.gov/iiif/8a786a64-91a6-4076-b946-91c69a7cd5a8/full/!200,200/0/default.jpg",#cd853f
1505,#bc7c54,"https://api.nga.gov/iiif/64a68e7b-3e9c-4405-acd5-aa3c0efa3f65/full/!200,200/0/default.jpg",#cd853f
1505,#bc9c20,"https://api.nga.gov/iiif/84533b39-42c6-40ee-9a2f-6bdf11f6c5e3/full/!200,200/0/default.jpg",#b8860b
1505,#2a6488,"https://api.nga.gov/iiif/c206c316-7e00-4d8d-a1f2-6017ba091463/full/!200,200/0/default.jpg",#483d8b
1505,#bf9777,"https://api.nga.gov/iiif/35e1b7b8-2ea3-4c92-a17b-bd7be02880e9/full/!200,200/0/default.jpg",#bc8f8f
1505,#c7711c,"https://api.nga.gov/iiif/fb19ae9c-898c-44e8-b907-b3b02c3867e5/full/!200,200/0/default.jpg",#d2691e
1506,#b88c44,"https://api.nga.gov/iiif/a6a8ceef-d4ab-4318-a6d1-9d369737156e/full/!200,200/0/default.jpg",#cd853f
1506,#71452c,"https://api.nga.gov/iiif/9c048501-ff74-46f1-b3c7-890cc7d86dd0/full/!200,200/0/default.jpg",#8b4513
1507,#b38444,"https://api.nga.gov/iiif/f1f31fa5-b457-4859-8fff-3da617967212/full/!200,200/0/default.jpg",#cd853f
1508,#ac7c4c,"https://api.nga.gov/iiif/159eeb88-fc3e-4a34-a80f-41887b5692c8/full/!200,200/0/default.jpg",#cd853f
1508,#647c2c,"https://api.nga.gov/iiif/17cb936f-4fe7-429d-ad14-d9c003da5bef/full/!200,200/0/default.jpg",#6b8e23
1508,#b85034,"https://api.nga.gov/iiif/dd9974c4-961f-42fc-97ce-18b07547579d/full/!200,200/0/default.jpg",#a0522d
1508,#bd4b33,"https://api.nga.gov/iiif/cec0d2f6-ba96-43b4-8156-a235554f7e13/full/!200,200/0/default.jpg",#a0522d
1508,#9c3235,"https://api.nga.gov/iiif/26e7635a-ab02-464d-b998-6fc2e508e389/full/!200,200/0/default.jpg",#a52a2a
1510,#6d5632,"https://api.nga.gov/iiif/b3844568-a5d2-4da7-82db-eb843c11a311/full/!200,200/0/default.jpg",#556b2f
1510,#ab8e4a,"https://api.nga.gov/iiif/a4fca2ec-d54a-4508-9347-856d4bce46c3/full/!200,200/0/default.jpg",#cd853f
1510,#993a20,"https://api.nga.gov/iiif/220acbdd-fd77-4b65-908a-0658bcf2f471/full/!200,200/0/default.jpg",#8b4513
1510,#916431,"https://api.nga.gov/iiif/469fcab3-4188-4c30-98ee-091f78150d9e/full/!200,200/0/default.jpg",#a0522d
1510,#d48a5e,"https://api.nga.gov/iiif/f10d1973-e827-4a48-b792-5bf76a77ae9d/full/!200,200/0/default.jpg",#cd853f
1510,#3f8190,"https://api.nga.gov/iiif/96a8ace4-a8af-427a-979b-8fcf26cd5402/full/!200,200/0/default.jpg",#4682b4
1510,#347cac,"https://api.nga.gov/iiif/7bd41f44-448a-4b1f-9723-831809aa0779/full/!200,200/0/default.jpg",#4682b4
1510,#e8b948,"https://api.nga.gov/iiif/6b341536-dab3-4488-bafd-3a90b18455c2/full/!200,200/0/default.jpg",#f4a460
1510,#d8b66b,"https://api.nga.gov/iiif/14e5fa0d-73cf-46af-831f-656fb53a6411/full/!200,200/0/default.jpg",#bdb76b
1510,#568ab1,"https://api.nga.gov/iiif/dce22b38-cfb0-4386-babb-7213c04de478/full/!200,200/0/default.jpg",#4682b4
1511,#8e261e,"https://api.nga.gov/iiif/427e6b08-498e-484f-8ccf-596d093fdf1c/full/!200,200/0/default.jpg",#a52a2a
1511,#a1773c,"https://api.nga.gov/iiif/5db0c5c0-77d5-4a5d-b368-3faf633abe52/full/!200,200/0/default.jpg",#a0522d
1511,#cf9a61,"https://api.nga.gov/iiif/92c3ca05-2878-4152-856e-5ce764defe51/full/!200,200/0/default.jpg",#bdb76b
1512,#af8956,"https://api.nga.gov/iiif/618a3d88-ccc6-4fbd-8fbd-0e1d671ace07/full/!200,200/0/default.jpg",#cd853f
1512,#905738,"https://api.nga.gov/iiif/123aac2d-f89f-4193-a22c-57ea3739bcda/full/!200,200/0/default.jpg",#a0522d
1513,#64a4bb,"https://api.nga.gov/iiif/d81bc3eb-69f6-4fdc-be42-e0ed3ef0dae0/full/!200,200/0/default.jpg",#5f9ea0
1513,#af6d4f,"https://api.nga.gov/iiif/664f0dda-dd6e-4588-8870-b38ebe2a1611/full/!200,200/0/default.jpg",#cd5c5c
1513,#b6494e,"https://api.nga.gov/iiif/b067c452-c429-4dc5-b90c-ae15901544d7/full/!200,200/0/default.jpg",#cd5c5c
1514,#826b3c,"https://api.nga.gov/iiif/3a640014-a2f0-4cd4-b440-979f62316da2/full/!200,200/0/default.jpg",#a0522d
1515,#b2864d,"https://api.nga.gov/iiif/23f1a338-a614-4017-8381-23a7d6eff496/full/!200,200/0/default.jpg",#cd853f
1515,#ae7456,"https://api.nga.gov/iiif/ed2ea547-9cc6-437f-9068-af7f4a916c9d/full/!200,200/0/default.jpg",#cd5c5c
1515,#bc4c34,"https://api.nga.gov/iiif/7d155b47-3193-4c54-9f91-93fe6f9ea46c/full/!200,200/0/default.jpg",#a0522d
1515,#ba7f44,"https://api.nga.gov/iiif/65c3d1bf-46c0-439d-a489-d36e0471328d/full/!200,200/0/default.jpg",#cd853f
1515,#a38549,"https://api.nga.gov/iiif/16c261e7-6872-4897-9f0c-1992fa528104/full/!200,200/0/default.jpg",#cd853f
1515,#ac4929,"https://api.nga.gov/iiif/86063b5c-677c-4ad7-b4da-f7f49a15c2d6/full/!200,200/0/default.jpg",#a0522d
1515,#b47c2c,"https://api.nga.gov/iiif/fb7cb0ef-a721-4563-b30f-57e9d4ac13fa/full/!200,200/0/default.jpg",#cd853f
1515,#b88c5f,"https://api.nga.gov/iiif/ce416206-8ba6-4eb3-b05c-8172fafab670/full/!200,200/0/default.jpg",#cd853f
1515,#8c6434,"https://api.nga.gov/iiif/b567bff1-506c-4c08-9689-c801fc55a35e/full/!200,200/0/default.jpg",#a0522d
1515,#a94129,"https://api.nga.gov/iiif/4ffb23b8-d1a6-41c0-989e-05e325c36033/full/!200,200/0/default.jpg",#a0522d
1515,#da844f,"https://api.nga.gov/iiif/c25b29e5-f86a-442c-a544-5c89c767b48b/full/!200,200/0/default.jpg",#cd853f
1516,#b88460,"https://api.nga.gov/iiif/9931c64e-f49b-440b-9ca8-7eea19df3c1f/full/!200,200/0/default.jpg",#cd853f
1516,#9f3f2b,"https://api.nga.gov/iiif/f145e1fa-552c-4ffd-95a8-db12b700dae2/full/!200,200/0/default.jpg",#a0522d
1517,#a47c3c,"https://api.nga.gov/iiif/c13d83bf-6bcf-49d2-ab42-642ff754cae1/full/!200,200/0/default.jpg",#cd853f
1517,#885a2c,"https://api.nga.gov/iiif/e074060a-4e8e-4787-b20c-0e1e06b50c6e/full/!200,200/0/default.jpg",#a0522d
1518,#d12929,"https://api.nga.gov/iiif/67a29f53-5304-4097-8324-02015444d79a/full/!200,200/0/default.jpg",#dc143c
1518,#a8c850,"https://api.nga.gov/iiif/db30ea5b-a94a-4cb2-bc67-79a2343554bf/full/!200,200/0/default.jpg",#9acd32
1518,#ce9b75,"https://api.nga.gov/iiif/e2a39f5b-1589-4205-b661-d28b65dd3184/full/!200,200/0/default.jpg",#e9967a
1518,#ba8a4a,"https://api.nga.gov/iiif/094c319a-2f95-4caf-a2aa-0bc2386b69e1/full/!200,200/0/default.jpg",#cd853f
1520,#b18d53,"https://api.nga.gov/iiif/1d9a19ac-3dae-4576-b4f6-39e1ce655fb4/full/!200,200/0/default.jpg",#cd853f
1520,#b79966,"https://api.nga.gov/iiif/8def61ec-27a6-40ca-a427-3d63c1acc0b4/full/!200,200/0/default.jpg",#bdb76b
1520,#9c4c2c,"https://api.nga.gov/iiif/fcb4b064-c44a-44b6-a95f-4066903f1386/full/!200,200/0/default.jpg",#a0522d
1520,#87221c,"https://api.nga.gov/iiif/710f9b91-32e0-4828-ad5d-2d01018a804e/full/!200,200/0/default.jpg",#a52a2a
1520,#e2b147,"https://api.nga.gov/iiif/b565a60f-1432-48c7-8ae8-009497cdbe09/full/!200,200/0/default.jpg",#f4a460
1520,#9c8544,"https://api.nga.gov/iiif/b0ca8e84-8b08-4d5a-aff5-d1089e143271/full/!200,200/0/default.jpg",#cd853f
1520,#996941,"https://api.nga.gov/iiif/5406fd87-58ab-430a-b32a-5138b5b5c8ac/full/!200,200/0/default.jpg",#a0522d
1520,#a47c4c,"https://api.nga.gov/iiif/fee8f652-0815-4987-ba83-70fe88c747b5/full/!200,200/0/default.jpg",#cd853f
1520,#ac7449,"https://api.nga.gov/iiif/fe339df9-de07-4f4f-8eb9-880b6e74299f/full/!200,200/0/default.jpg",#cd853f
1520,#b4945c,"https://api.nga.gov/iiif/f184bc40-b99b-4621-a179-4d9b74cd0aea/full/!200,200/0/default.jpg",#bdb76b
1520,#b18850,"https://api.nga.gov/iiif/8643c5d9-6532-4e84-aab8-e9952465a8a8/full/!200,200/0/default.jpg",#cd853f
1520,#c4945c,"https://api.nga.gov/iiif/d9694fd1-44e4-436d-85c2-718e7a4fe1ef/full/!200,200/0/default.jpg",#cd853f
1520,#b0864c,"https://api.nga.gov/iiif/0bf76911-4312-49ee-bc1a-bdd8c00beb6f/full/!200,200/0/default.jpg",#cd853f
1520,#b48c4c,"https://api.nga.gov/iiif/2d0fd298-3e95-4b8c-ae3a-1ef2cb32a01b/full/!200,200/0/default.jpg",#cd853f
1520,#7a5a35,"https://api.nga.gov/iiif/0d13ec9b-daac-4768-8a3c-e7c79ded3a30/full/!200,200/0/default.jpg",#a0522d
1520,#a78245,"https://api.nga.gov/iiif/6b7957f5-adbb-4ff7-9387-2fef42cc97e0/full/!200,200/0/default.jpg",#cd853f
1520,#773226,"https://api.nga.gov/iiif/70863842-4b61-4321-9996-2abee13bab49/full/!200,200/0/default.jpg",#8b4513
1520,#ca7d59,"https://api.nga.gov/iiif/4f19b8fc-4d02-4d7f-8933-647ecabd2326/full/!200,200/0/default.jpg",#cd853f
1520,#886824,"https://api.nga.gov/iiif/ae0a99ab-4018-4abc-8898-92d1db1d709f/full/!200,200/0/default.jpg",#a0522d
1520,#b47e60,"https://api.nga.gov/iiif/ae84f12c-cd6a-43cb-9840-a432a7e86970/full/!200,200/0/default.jpg",#cd853f
1520,#c4ad84,"https://api.nga.gov/iiif/e1c55e22-1e29-4116-9d1e-9c1b5036a776/full/!200,200/0/default.jpg",#d2b48c
1520,#bc8e5e,"https://api.nga.gov/iiif/8f87c96b-b72c-4153-a191-666b264f9fac/full/!200,200/0/default.jpg",#cd853f
1520,#c89b63,"https://api.nga.gov/iiif/e36deb2f-c228-4b03-b503-c62153f39829/full/!200,200/0/default.jpg",#bdb76b
1520,#c02868,"https://api.nga.gov/iiif/b7eac90c-768a-4d70-806f-5215154ed23f/full/!200,200/0/default.jpg",#c71585
1520,#93140d,"https://api.nga.gov/iiif/c6b102a4-3e42-41bf-9077-6ea12968b04b/full/!200,200/0/default.jpg",#8b0000
1520,#dc780c,"https://api.nga.gov/iiif/778cf516-cc6e-46b1-97e7-6e8057ee8ae8/full/!200,200/0/default.jpg",#d2691e
1520,#85653b,"https://api.nga.gov/iiif/7fcdd3c1-21d8-4d4b-9113-9b8ba5ed48da/full/!200,200/0/default.jpg",#a0522d
1522,#d35b45,"https://api.nga.gov/iiif/96c30b07-4c63-4cd8-84b3-92566494fe34/full/!200,200/0/default.jpg",#cd5c5c
1522,#34ac20,"https://api.nga.gov/iiif/50cb1d4a-e974-427e-9089-6476b0a4c5f2/full/!200,200/0/default.jpg",#228b22
1522,#a45c1c,"https://api.nga.gov/iiif/d40b39f2-306d-48ca-8e14-10562e99c3e7/full/!200,200/0/default.jpg",#a0522d
1523,#bc7c14,"https://api.nga.gov/iiif/d33bbc5c-8152-4af1-9778-c3fc63020877/full/!200,200/0/default.jpg",#b8860b
1525,#b88a55,"https://api.nga.gov/iiif/80d61aba-96d4-4858-b0ff-9a5a7e624b48/full/!200,200/0/default.jpg",#cd853f
1525,#4ca094,"https://api.nga.gov/iiif/1f2f45e6-089e-46ee-a31a-2a1202673c30/full/!200,200/0/default.jpg",#5f9ea0
1525,#2c6c7c,"https://api.nga.gov/iiif/01237f76-ea86-476f-8533-fde7672eb369/full/!200,200/0/default.jpg",#2e8b57
1525,#946c44,"https://api.nga.gov/iiif/ba81a7e2-9b0e-4662-bbc2-20ae88819597/full/!200,200/0/default.jpg",#a0522d
1525,#a46630,"https://api.nga.gov/iiif/2d91fec7-80a6-4721-8023-a52186657cd9/full/!200,200/0/default.jpg",#a0522d
1527,#952c12,"https://api.nga.gov/iiif/7c06df7a-06da-47fc-93e4-fc35ff83fc50/full/!200,200/0/default.jpg",#8b4513
1527,#a0744b,"https://api.nga.gov/iiif/cb2fb43d-7057-4c8b-bcb7-66904ec64319/full/!200,200/0/default.jpg",#a0522d
1527,#b46424,"https://api.nga.gov/iiif/7e801d53-34e6-4599-939e-79dd92149c03/full/!200,200/0/default.jpg",#a0522d
1527,#843c2c,"https://api.nga.gov/iiif/b33aa032-5708-4679-90c1-20bee6d00124/full/!200,200/0/default.jpg",#8b4513
1527,#98280c,"https://api.nga.gov/iiif/0bd962a9-fe23-4393-894c-fa01a5bb71c8/full/!200,200/0/default.jpg",#8b4513
1527,#844431,"https://api.nga.gov/iiif/fa7b89e1-45cb-42b9-81d1-f0d5fc430a81/full/!200,200/0/default.jpg",#8b4513
1528,#b6744e,"https://api.nga.gov/iiif/e9211c86-93b0-429f-8e58-d7232f2e125a/full/!200,200/0/default.jpg",#cd853f
1529,#ac6c34,"https://api.nga.gov/iiif/3e251ae5-41b0-4528-9acc-ea3178607a63/full/!200,200/0/default.jpg",#a0522d
1530,#cfb094,"https://api.nga.gov/iiif/c191a24c-9d7b-4989-a215-1fd6b9f3e3b7/full/!200,200/0/default.jpg",#d2b48c
1530,#215ebc,"https://api.nga.gov/iiif/a70547b2-b7c9-42ea-91b0-3b9fb3cc367e/full/!200,200/0/default.jpg",#4169e1
1530,#a06428,"https://api.nga.gov/iiif/6e88a454-54bc-4e01-8f42-858204240740/full/!200,200/0/default.jpg",#a0522d
1530,#926838,"https://api.nga.gov/iiif/316dccad-88d1-4ac8-a2f0-31dd5ba2e10a/full/!200,200/0/default.jpg",#a0522d
1530,#b5785a,"https://api.nga.gov/iiif/bb37b8ab-9f59-40a9-9163-e8c1ec22ac97/full/!200,200/0/default.jpg",#cd5c5c
1530,#9c4441,"https://api.nga.gov/iiif/9b5891d2-2cb5-48cb-a25d-8c07c6159be6/full/!200,200/0/default.jpg",#a0522d
1530,#b0544c,"https://api.nga.gov/iiif/a23b9d89-97d2-4407-bfb2-143ccd7dc47d/full/!200,200/0/default.jpg",#cd5c5c
1530,#ad744c,"https://api.nga.gov/iiif/2503e799-4135-4df3-91bd-48bdfbbf2873/full/!200,200/0/default.jpg",#cd853f
1530,#873525,"https://api.nga.gov/iiif/302a176e-21d2-4c7c-b90b-d3d72f457211/full/!200,200/0/default.jpg",#8b4513
1532,#c8a167,"https://api.nga.gov/iiif/6fe68ba1-6d3c-4b43-a731-60aa6091e70d/full/!200,200/0/default.jpg",#bdb76b
1532,#a94626,"https://api.nga.gov/iiif/22c7a30d-5adc-48d3-955c-db3168543672/full/!200,200/0/default.jpg",#a0522d
1534,#cc513c,"https://api.nga.gov/iiif/a8c5c756-d96b-4788-a9bf-a6cdad569ff4/full/!200,200/0/default.jpg",#cd5c5c
1535,#a76736,"https://api.nga.gov/iiif/438b0fa2-4c5b-4993-ba89-d91a9d37fc39/full/!200,200/0/default.jpg",#a0522d
1535,#cc9c24,"https://api.nga.gov/iiif/74659867-a8bf-4cd3-ae39-2b1e1f6bf760/full/!200,200/0/default.jpg",#daa520
1535,#b48961,"https://api.nga.gov/iiif/164a9f20-1d2e-49a7-be51-d1140c4dc098/full/!200,200/0/default.jpg",#cd853f
1535,#a57948,"https://api.nga.gov/iiif/30556935-930a-4a4a-8f00-a3621b61e34b/full/!200,200/0/default.jpg",#cd853f
1535,#c16f48,"https://api.nga.gov/iiif/87d50a44-76dc-4847-9a3a-c2c88194b531/full/!200,200/0/default.jpg",#cd853f
1535,#a33a3b,"https://api.nga.gov/iiif/641d09d9-5036-4268-99a8-4af8e1dd5213/full/!200,200/0/default.jpg",#a52a2a
1535,#d49034,"https://api.nga.gov/iiif/6d7a3f41-6c87-4055-bd05-a96006f9bd74/full/!200,200/0/default.jpg",#cd853f
1536,#af7958,"https://api.nga.gov/iiif/9591f4f7-5344-4a18-9381-89d79c8f4cda/full/!200,200/0/default.jpg",#cd853f
1536,#b48441,"https://api.nga.gov/iiif/94159e6b-70ff-4ba6-8331-3674bc9176d5/full/!200,200/0/default.jpg",#cd853f
1537,#c29673,"https://api.nga.gov/iiif/b4b7c986-2d6a-42f3-8616-a686302e00f8/full/!200,200/0/default.jpg",#bc8f8f
1538,#b62926,"https://api.nga.gov/iiif/1dc17d78-131c-4356-a589-bf467189f568/full/!200,200/0/default.jpg",#b22222
1539,#8c3b24,"https://api.nga.gov/iiif/bb7a8478-0dd2-4826-9c2b-6eccb60c60c2/full/!200,200/0/default.jpg",#8b4513
1539,#c48c44,"https://api.nga.gov/iiif/74eedd32-c21a-46f6-93df-8098844fd1a6/full/!200,200/0/default.jpg",#cd853f
1540,#82633b,"https://api.nga.gov/iiif/9bc6943e-0f09-4861-b665-fc4b0a7c29d1/full/!200,200/0/default.jpg",#a0522d
1540,#a07c4a,"https://api.nga.gov/iiif/8b6d46e2-1185-4bcf-99a7-23b673b61c48/full/!200,200/0/default.jpg",#cd853f
1540,#ae8052,"https://api.nga.gov/iiif/d6e8ed73-2643-4b5b-8fba-6761089c02bd/full/!200,200/0/default.jpg",#cd853f
1540,#c01c24,"https://api.nga.gov/iiif/bb63dde5-923f-4f5a-a814-7a6d96642b8e/full/!200,200/0/default.jpg",#b22222
1540,#9c6c44,"https://api.nga.gov/iiif/3ac12dea-a484-485d-9fc2-0b4a6841515b/full/!200,200/0/default.jpg",#a0522d
1540,#b88c3c,"https://api.nga.gov/iiif/a189c02e-3c60-4d9d-b70c-c9030f9da2a9/full/!200,200/0/default.jpg",#cd853f
1540,#b67e4c,"https://api.nga.gov/iiif/5bb57533-4cbc-4e06-97d5-f74011e365ee/full/!200,200/0/default.jpg",#cd853f
1541,#bc845c,"https://api.nga.gov/iiif/6ee1e1ee-05b9-4e63-8063-f2f512c965d4/full/!200,200/0/default.jpg",#cd853f
1541,#945440,"https://api.nga.gov/iiif/33edad58-6362-474a-9edd-7af0531cc258/full/!200,200/0/default.jpg",#a0522d
1542,#a57435,"https://api.nga.gov/iiif/3dddd187-5008-4183-8fa6-6ae29853744b/full/!200,200/0/default.jpg",#a0522d
1543,#ad7354,"https://api.nga.gov/iiif/9f8a878d-1aa6-47a3-b577-b580f8188285/full/!200,200/0/default.jpg",#cd5c5c
1543,#b2825c,"https://api.nga.gov/iiif/d9747e8b-8e1a-4314-95d0-79c3ca348b1e/full/!200,200/0/default.jpg",#cd853f
1543,#8d6a34,"https://api.nga.gov/iiif/45a22557-b0b9-4c27-88c6-054ecd26081e/full/!200,200/0/default.jpg",#a0522d
1544,#caad2f,"https://api.nga.gov/iiif/05e83cdc-8056-4c31-93f0-180a376e7161/full/!200,200/0/default.jpg",#daa520
1544,#c49a54,"https://api.nga.gov/iiif/50a2866d-de51-4824-a6b6-6c8643d94335/full/!200,200/0/default.jpg",#cd853f
1545,#c43f25,"https://api.nga.gov/iiif/7aac9dd7-df95-4a31-8466-63532c6fb945/full/!200,200/0/default.jpg",#b22222
1545,#ac580f,"https://api.nga.gov/iiif/f090d0ad-5d3d-4faf-a63c-8fddd765fb23/full/!200,200/0/default.jpg",#a0522d
1546,#b4824a,"https://api.nga.gov/iiif/63988a66-b4cb-44b5-9c07-4a28dfe9f426/full/!200,200/0/default.jpg",#cd853f
1546,#c8d854,"https://api.nga.gov/iiif/b0246c8e-7ee6-4b9f-a021-fa0cc4a2fd81/full/!200,200/0/default.jpg",#bdb76b
1548,#b48853,"https://api.nga.gov/iiif/71e09ac6-9143-49fe-b25b-bb4bf5b56dfc/full/!200,200/0/default.jpg",#cd853f
1550,#9f231b,"https://api.nga.gov/iiif/836ad70d-2814-4be2-9874-6da050d3f0ae/full/!200,200/0/default.jpg",#a52a2a
1550,#c8a368,"https://api.nga.gov/iiif/4b6a997d-410c-44af-a3f1-95ac4f103717/full/!200,200/0/default.jpg",#bdb76b
1550,#3c7484,"https://api.nga.gov/iiif/a0ecb44d-b5b2-4b04-9b63-0446937f4afb/full/!200,200/0/default.jpg",#4682b4
1550,#90a82c,"https://api.nga.gov/iiif/efa34041-8d2e-400b-a478-1a85b84d3a97/full/!200,200/0/default.jpg",#9acd32
1550,#ac3c24,"https://api.nga.gov/iiif/40f5243e-1845-49f6-bdee-2f8d8304e782/full/!200,200/0/default.jpg",#a52a2a
1550,#bc3420,"https://api.nga.gov/iiif/63d876a1-03ac-4495-8575-ecd78e2a4d7f/full/!200,200/0/default.jpg",#b22222
1550,#b2804e,"https://api.nga.gov/iiif/41d63b2f-972c-4ed9-9c28-b3d8b3d260d5/full/!200,200/0/default.jpg",#cd853f
1550,#a64434,"https://api.nga.gov/iiif/abdb99e3-09cf-4034-b894-059f544213a1/full/!200,200/0/default.jpg",#a0522d
1550,#964850,"https://api.nga.gov/iiif/bc6196b4-e6c8-476a-9e37-754e1394eb43/full/!200,200/0/default.jpg",#a0522d
1550,#b98924,"https://api.nga.gov/iiif/41b0f442-418f-477b-93cd-5518a723e38a/full/!200,200/0/default.jpg",#b8860b
1550,#bf9a3f,"https://api.nga.gov/iiif/b1fca544-2bc8-455a-a6c4-1249f4988b70/full/!200,200/0/default.jpg",#cd853f
1552,#ae8650,"https://api.nga.gov/iiif/397974ff-59f9-4a8a-a7af-daa99832b756/full/!200,200/0/default.jpg",#cd853f
1555,#7e5839,"https://api.nga.gov/iiif/5174ca9a-42e7-4420-b5e5-ad063a9092f6/full/!200,200/0/default.jpg",#a0522d
1555,#c47c34,"https://api.nga.gov/iiif/6b73c71f-cf05-4723-a320-946b59431b52/full/!200,200/0/default.jpg",#cd853f
1555,#ba8041,"https://api.nga.gov/iiif/dbb3fdae-eea8-4c9e-999c-3bc7057156de/full/!200,200/0/default.jpg",#cd853f
1558,#c9a976,"https://api.nga.gov/iiif/5479811c-bccb-4f82-a7f9-6fb4f5cd55a2/full/!200,200/0/default.jpg",#bdb76b
1560,#913011,"https://api.nga.gov/iiif/b6f187a4-7c28-4347-a465-f296cbe6b2c7/full/!200,200/0/default.jpg",#8b4513
1560,#a3763b,"https://api.nga.gov/iiif/8658abb7-0c48-4d48-9216-5dc7f5f2124c/full/!200,200/0/default.jpg",#a0522d
1560,#b58a4c,"https://api.nga.gov/iiif/bf08be68-6b35-4469-8836-a454a4cb5fdf/full/!200,200/0/default.jpg",#cd853f
1560,#bc3c24,"https://api.nga.gov/iiif/294e57e7-14ef-4e2e-8b3d-081b4cc05fd6/full/!200,200/0/default.jpg",#b22222
1560,#a45c1c,"https://api.nga.gov/iiif/a27c3de9-69f2-4406-a1cb-639b6689e988/full/!200,200/0/default.jpg",#a0522d
1560,#c6683a,"https://api.nga.gov/iiif/b58781ab-1749-4b07-bd79-ae2e462a0b2e/full/!200,200/0/default.jpg",#cd853f
1560,#b88044,"https://api.nga.gov/iiif/36cf52bf-6879-447f-b331-60f937d96053/full/!200,200/0/default.jpg",#cd853f
1561,#ad7d4c,"https://api.nga.gov/iiif/2eb7cba2-a1f6-480e-99ef-a1cb351db0e0/full/!200,200/0/default.jpg",#cd853f
1564,#9b724a,"https://api.nga.gov/iiif/c5ad51e9-e75b-4c88-905d-66917ad1498e/full/!200,200/0/default.jpg",#a0522d
1566,#c4943c,"https://api.nga.gov/iiif/9c7a8e0c-8e74-492a-9860-f118ce9af68e/full/!200,200/0/default.jpg",#cd853f
1569,#b47c5c,"https://api.nga.gov/iiif/2b2c95ba-68bc-4a33-a23e-878bc480e874/full/!200,200/0/default.jpg",#cd853f
1569,#9d6944,"https://api.nga.gov/iiif/8ffb9df7-30e0-4c2e-af87-cc43c63242e6/full/!200,200/0/default.jpg",#a0522d
1570,#c8a183,"https://api.nga.gov/iiif/fed0d8c0-6d9d-458e-873a-d74077668d35/full/!200,200/0/default.jpg",#d2b48c
1570,#7c5434,"https://api.nga.gov/iiif/826c1ec9-5126-4924-bc04-9e5d3de99bdd/full/!200,200/0/default.jpg",#a0522d
1570,#c89462,"https://api.nga.gov/iiif/3720dad4-57f6-4dbc-8242-ec6a316cfd2b/full/!200,200/0/default.jpg",#bdb76b
1570,#8c541c,"https://api.nga.gov/iiif/4c437ce8-3ca8-42e9-af5b-6331afcee1d0/full/!200,200/0/default.jpg",#8b4513
1570,#9e4031,"https://api.nga.gov/iiif/15f8d0fb-d3ac-487b-91b7-eaa4f4adac70/full/!200,200/0/default.jpg",#a0522d
1570,#b76a5b,"https://api.nga.gov/iiif/6f1221c0-89e0-4351-ab9d-643a0d4eb497/full/!200,200/0/default.jpg",#cd5c5c
1570,#945818,"https://api.nga.gov/iiif/bc8c4a91-1ba7-4ba7-9f5c-a530dc132cab/full/!200,200/0/default.jpg",#8b4513
1571,#945545,"https://api.nga.gov/iiif/57074db9-ec8f-4f04-aeb7-f9feba2fe245/full/!200,200/0/default.jpg",#a0522d
1572,#9e5e35,"https://api.nga.gov/iiif/82e02d35-bc10-4ac7-a566-d120f3adf6a7/full/!200,200/0/default.jpg",#a0522d
1575,#b08050,"https://api.nga.gov/iiif/ff8661ce-70d8-44e6-9694-a1c953877e69/full/!200,200/0/default.jpg",#cd853f
1575,#b49057,"https://api.nga.gov/iiif/91ca99e1-ae3a-4d85-bad0-28aab352eccb/full/!200,200/0/default.jpg",#cd853f
1575,#38a890,"https://api.nga.gov/iiif/91dc9af2-187b-4fe2-97f6-044b598e7801/full/!200,200/0/default.jpg",#3cb371
1577,#c07a4a,"https://api.nga.gov/iiif/58275103-1fa9-4058-8921-34f8e8777041/full/!200,200/0/default.jpg",#cd853f
1578,#ac9452,"https://api.nga.gov/iiif/71e089ee-091b-42b6-8c1d-c7dc9c315010/full/!200,200/0/default.jpg",#cd853f
