beginyear,Vibrant,LightVibrant,DarkVibrant,Muted,LightMuted,DarkMuted,imageurl,beginyear_x,Vibrant_x,LightVibrant_x,DarkVibrant_x,Muted_x,LightMuted_x,DarkMuted_x,beginyear_y,Vibrant_y,LightVibrant_y,DarkVibrant_y,Muted_y,LightMuted_y,DarkMuted_y,Closest_Web_Color_Hex,hex_color
1510,#70a8be,#8fc1de,#68532d,#a3855c,#b5d3dd,#314647,"https://api.nga.gov/iiif/b3844568-a5d2-4da7-82db-eb843c11a311/full/!800,800/0/default.jpg",1510,#70a8be,#8fc1de,#68532d,#a3855c,#b5d3dd,#314647,1510,#70a8be,#8fc1de,#68532d,#a3855c,#b5d3dd,#314647,#5f9ea0,"(95, 158, 160)"
1475,#a8783c,#d6ac7a,#6c340c,#af845e,,,"https://api.nga.gov/iiif/93abb0bc-9903-45f7-b91e-1d1227a9a228/full/!800,800/0/default.jpg",1475,#a8783c,#d6ac7a,#6c340c,#af845e,,,1475,#a8783c,#d6ac7a,#6c340c,#af845e,,,#cd853f,"(205, 133, 63)"
1500,#bb8a47,#e4d8bc,#6c4414,#a47b5b,#bcb4b1,#3b2c25,"https://api.nga.gov/iiif/5cf17702-d25a-4c21-bc0b-70064402225d/full/!800,800/0/default.jpg",1500,#bb8a47,#e4d8bc,#6c4414,#a47b5b,#bcb4b1,#3b2c25,1500,#bb8a47,#e4d8bc,#6c4414,#a47b5b,#bcb4b1,#3b2c25,#cd853f,"(205, 133, 63)"
1470,#af6f4f,#dcc4a4,#2c1c14,#a49c90,#cab8a5,#483c2f,"https://api.nga.gov/iiif/fdf26cc9-7fc7-4e8d-8682-dd99b891615f/full/!800,800/0/default.jpg",1470,#af6f4f,#dcc4a4,#2c1c14,#a49c90,#cab8a5,#483c2f,1470,#af6f4f,#dcc4a4,#2c1c14,#a49c90,#cab8a5,#483c2f,#cd5c5c,"(205, 92, 92)"
1480,#b46c40,#c4855a,#936441,#a98461,#c4c4c4,#433d2a,"https://api.nga.gov/iiif/1f4431a5-f06b-4048-8692-b0eef7a29808/full/!800,800/0/default.jpg",1480,#b46c40,#c4855a,#936441,#a98461,#c4c4c4,#433d2a,1480,#b46c40,#c4855a,#936441,#a98461,#c4c4c4,#433d2a,#cd853f,"(205, 133, 63)"
1475,#bf895f,#ddc4ac,#632b1e,#608aa0,#ccc2ae,#2c3c4a,"https://api.nga.gov/iiif/f0155917-ea57-444f-b3ed-d798b9dd942d/full/!800,800/0/default.jpg",1475,#bf895f,#ddc4ac,#632b1e,#608aa0,#ccc2ae,#2c3c4a,1475,#bf895f,#ddc4ac,#632b1e,#608aa0,#ccc2ae,#2c3c4a,#cd853f,"(205, 133, 63)"
1480,#b48454,#cca485,#5c4228,#ac8c64,#c4c4c4,#51453c,"https://api.nga.gov/iiif/b26ec3d1-3d54-4a98-af5d-ebc9b02b124f/full/!800,800/0/default.jpg",1480,#b48454,#cca485,#5c4228,#ac8c64,#c4c4c4,#51453c,1480,#b48454,#cca485,#5c4228,#ac8c64,#c4c4c4,#51453c,#cd853f,"(205, 133, 63)"
1480,#b4642d,#dfc1a6,#966037,#b48c6e,#c4c4c4,#2a3d41,"https://api.nga.gov/iiif/432818dc-c2ec-423c-88ee-8280f07389eb/full/!800,800/0/default.jpg",1480,#b4642d,#dfc1a6,#966037,#b48c6e,#c4c4c4,#2a3d41,1480,#b4642d,#dfc1a6,#966037,#b48c6e,#c4c4c4,#2a3d41,#a0522d,"(160, 82, 45)"
1475,#973315,#dcc098,#691413,#997152,#bc9c81,#453a2f,"https://api.nga.gov/iiif/89d562d2-a933-4218-bb2a-2e0f325af98b/full/!800,800/0/default.jpg",1475,#973315,#dcc098,#691413,#997152,#bc9c81,#453a2f,1475,#973315,#dcc098,#691413,#997152,#bc9c81,#453a2f,#8b4513,"(139, 69, 19)"
1480,#c4946a,#dcbbb2,#5e4025,#9d7c5e,#d4b4a9,#805e43,"https://api.nga.gov/iiif/82a06c63-ca60-41e5-8e70-a7ac18fa655b/full/!800,800/0/default.jpg",1480,#c4946a,#dcbbb2,#5e4025,#9d7c5e,#d4b4a9,#805e43,1480,#c4946a,#dcbbb2,#5e4025,#9d7c5e,#d4b4a9,#805e43,#bdb76b,"(189, 183, 107)"
1475,#c74131,#f5d791,#6f1c1b,#a58150,#daceb3,#4b3d37,"https://api.nga.gov/iiif/8af6e0ff-0847-4335-8fe3-72702e74fca5/full/!800,800/0/default.jpg",1475,#c74131,#f5d791,#6f1c1b,#a58150,#daceb3,#4b3d37,1475,#c74131,#f5d791,#6f1c1b,#a58150,#daceb3,#4b3d37,#b22222,"(178, 34, 34)"
1620,#cc4c39,#ead47a,#784f15,#b2927b,#d2bba4,#4d3726,"https://api.nga.gov/iiif/5da649ea-4e91-4331-b7b8-d84e32aaabf4/full/!800,800/0/default.jpg",1620,#cc4c39,#ead47a,#784f15,#b2927b,#d2bba4,#4d3726,1620,#cc4c39,#ead47a,#784f15,#b2927b,#d2bba4,#4d3726,#cd5c5c,"(205, 92, 92)"
1450,#b3753d,#e7be8a,#123c7c,#91896f,#c0b499,#4b4228,"https://api.nga.gov/iiif/851eaa44-5707-44d8-910e-42c41c557110/full/!800,800/0/default.jpg",1450,#b3753d,#e7be8a,#123c7c,#91896f,#c0b499,#4b4228,1450,#b3753d,#e7be8a,#123c7c,#91896f,#c0b499,#4b4228,#cd853f,"(205, 133, 63)"
1450,#a67f4c,#c4a568,#7e5624,#ad8f60,#c0a57c,#664a31,"https://api.nga.gov/iiif/8811d1cb-8e64-43aa-acbb-eb1e69e49764/full/!800,800/0/default.jpg",1450,#a67f4c,#c4a568,#7e5624,#ad8f60,#c0a57c,#664a31,1450,#a67f4c,#c4a568,#7e5624,#ad8f60,#c0a57c,#664a31,#cd853f,"(205, 133, 63)"
1490,#deb951,#f5d98b,#74471e,#ada065,#c1b175,#6d643c,"https://api.nga.gov/iiif/8d4d3401-5d6a-4ab1-9542-6d2886519a29/full/!800,800/0/default.jpg",1490,#deb951,#f5d98b,#74471e,#ada065,#c1b175,#6d643c,1490,#deb951,#f5d98b,#74471e,#ada065,#c1b175,#6d643c,#f4a460,"(244, 164, 96)"
1500,#bd7f4b,#e0c077,#694e1c,#918272,#bcbbbb,#4e372a,"https://api.nga.gov/iiif/e0736073-1b1f-4371-bc2b-702fb80ae768/full/!800,800/0/default.jpg",1500,#bd7f4b,#e0c077,#694e1c,#918272,#bcbbbb,#4e372a,1500,#bd7f4b,#e0c077,#694e1c,#918272,#bcbbbb,#4e372a,#cd853f,"(205, 133, 63)"
1500,#b48156,#e5d4c8,#4d2f1b,#a8845c,#cccccc,#4e433e,"https://api.nga.gov/iiif/51316114-4f06-4100-abc5-4903b84eae98/full/!800,800/0/default.jpg",1500,#b48156,#e5d4c8,#4d2f1b,#a8845c,#cccccc,#4e433e,1500,#b48156,#e5d4c8,#4d2f1b,#a8845c,#cccccc,#4e433e,#cd853f,"(205, 133, 63)"
1500,#b54f50,#f0c49c,#450e10,#8d6352,#bcb3b0,#57382a,"https://api.nga.gov/iiif/8998cabe-6bdd-4f5f-a40d-327498d2084b/full/!800,800/0/default.jpg",1500,#b54f50,#f0c49c,#450e10,#8d6352,#bcb3b0,#57382a,1500,#b54f50,#f0c49c,#450e10,#8d6352,#bcb3b0,#57382a,#cd5c5c,"(205, 92, 92)"
1500,#c48c54,#d5ac7c,#623e29,#aa7c54,#dcd4d2,#3f2c20,"https://api.nga.gov/iiif/ebaa934f-48df-4bad-909a-b4cc41dc99ed/full/!800,800/0/default.jpg",1500,#c48c54,#d5ac7c,#623e29,#aa7c54,#dcd4d2,#3f2c20,1500,#c48c54,#d5ac7c,#623e29,#aa7c54,#dcd4d2,#3f2c20,#cd853f,"(205, 133, 63)"
1500,#b48449,#bc846a,#7c5c24,#a87c62,#c4bcbc,#573b2e,"https://api.nga.gov/iiif/30a60efe-411d-46f9-94bd-ba5aefdb12fe/full/!800,800/0/default.jpg",1500,#b48449,#bc846a,#7c5c24,#a87c62,#c4bcbc,#573b2e,1500,#b48449,#bc846a,#7c5c24,#a87c62,#c4bcbc,#573b2e,#cd853f,"(205, 133, 63)"
1500,#bb8c44,#dccc8c,#845c10,#977c68,#c4c4c1,#4a3223,"https://api.nga.gov/iiif/7dc6dcba-779c-48eb-ab83-84463f9e9b53/full/!800,800/0/default.jpg",1500,#bb8c44,#dccc8c,#845c10,#977c68,#c4c4c1,#4a3223,1500,#bb8c44,#dccc8c,#845c10,#977c68,#c4c4c1,#4a3223,#cd853f,"(205, 133, 63)"
1804,#b06244,#e4b189,#84441b,#b16a4e,#d7ceb3,#54442c,"https://api.nga.gov/iiif/b84437a4-537d-4830-af61-766dfccd5daa/full/!800,800/0/default.jpg",1804,#b06244,#e4b189,#84441b,#b16a4e,#d7ceb3,#54442c,1804,#b06244,#e4b189,#84441b,#b16a4e,#d7ceb3,#54442c,#a0522d,"(160, 82, 45)"
1500,#bc5052,#efc499,#6c141c,#ae786b,#b7b1ae,#513428,"https://api.nga.gov/iiif/ba2ff168-a88f-4808-b6a6-4a4e4002e9fe/full/!800,800/0/default.jpg",1500,#bc5052,#efc499,#6c141c,#ae786b,#b7b1ae,#513428,1500,#bc5052,#efc499,#6c141c,#ae786b,#b7b1ae,#513428,#cd5c5c,"(205, 92, 92)"
1500,#b87c4c,#d8e4a8,#613f2b,#a47c54,#cac8c7,#4c3628,"https://api.nga.gov/iiif/b43d65be-0ee4-4350-9ac1-f94d89940960/full/!800,800/0/default.jpg",1500,#b87c4c,#d8e4a8,#613f2b,#a47c54,#cac8c7,#4c3628,1500,#b87c4c,#d8e4a8,#613f2b,#a47c54,#cac8c7,#4c3628,#cd853f,"(205, 133, 63)"
1500,#ba8c46,#d5aa75,#7c541c,#ac8454,#c4bcbc,#48352c,"https://api.nga.gov/iiif/c954da04-d9a6-4ceb-9f83-5cf6c6e06ff2/full/!800,800/0/default.jpg",1500,#ba8c46,#d5aa75,#7c541c,#ac8454,#c4bcbc,#48352c,1500,#ba8c46,#d5aa75,#7c541c,#ac8454,#c4bcbc,#48352c,#cd853f,"(205, 133, 63)"
1500,#b3844b,#e0d49c,#20415d,#5981ae,#bdb7b3,#304658,"https://api.nga.gov/iiif/3e8ff9ef-6df6-4d34-84c2-265de5daf60e/full/!800,800/0/default.jpg",1500,#b3844b,#e0d49c,#20415d,#5981ae,#bdb7b3,#304658,1500,#b3844b,#e0d49c,#20415d,#5981ae,#bdb7b3,#304658,#cd853f,"(205, 133, 63)"
1500,#cd964b,#deb172,#7c5c1c,#9a735c,#b4b4b4,#714b35,"https://api.nga.gov/iiif/c32e8bd9-2b8e-4e89-8b35-400fea6b10c2/full/!800,800/0/default.jpg",1500,#cd964b,#deb172,#7c5c1c,#9a735c,#b4b4b4,#714b35,1500,#cd964b,#deb172,#7c5c1c,#9a735c,#b4b4b4,#714b35,#cd853f,"(205, 133, 63)"
1500,#bc8c44,#cca661,#694c1c,#8c8c84,#aca4a4,#44332b,"https://api.nga.gov/iiif/bf220954-3470-4d92-a0ee-c3560614f8ff/full/!800,800/0/default.jpg",1500,#bc8c44,#cca661,#694c1c,#8c8c84,#aca4a4,#44332b,1500,#bc8c44,#cca661,#694c1c,#8c8c84,#aca4a4,#44332b,#cd853f,"(205, 133, 63)"
1500,#946240,#a8dcd8,#402513,#9c6c54,#b4b3b4,#483832,"https://api.nga.gov/iiif/38c23fbc-406b-4494-83ee-710564313529/full/!800,800/0/default.jpg",1500,#946240,#a8dcd8,#402513,#9c6c54,#b4b3b4,#483832,1500,#946240,#a8dcd8,#402513,#9c6c54,#b4b3b4,#483832,#a0522d,"(160, 82, 45)"
1500,#c39550,#d8b383,#684e1b,#a57c47,#d4d3d3,#4a3a32,"https://api.nga.gov/iiif/072161b6-7ac1-497f-8d2f-18f3db985d3d/full/!800,800/0/default.jpg",1500,#c39550,#d8b383,#684e1b,#a57c47,#d4d3d3,#4a3a32,1500,#c39550,#d8b383,#684e1b,#a57c47,#d4d3d3,#4a3a32,#cd853f,"(205, 133, 63)"
1500,#bc8462,#d49474,#6c3c29,#ad775c,#d4d3d3,#543c30,"https://api.nga.gov/iiif/9a2e7d0d-fb3f-4728-865c-489bfd2d39c1/full/!800,800/0/default.jpg",1500,#bc8462,#d49474,#6c3c29,#ad775c,#d4d3d3,#543c30,1500,#bc8462,#d49474,#6c3c29,#ad775c,#d4d3d3,#543c30,#cd853f,"(205, 133, 63)"
1500,#c9964e,#e1b36d,#684014,#9a7866,#bcbcbc,#3b2f27,"https://api.nga.gov/iiif/02042b16-d729-47e4-b585-2d03451984cf/full/!800,800/0/default.jpg",1500,#c9964e,#e1b36d,#684014,#9a7866,#bcbcbc,#3b2f27,1500,#c9964e,#e1b36d,#684014,#9a7866,#bcbcbc,#3b2f27,#cd853f,"(205, 133, 63)"
1500,#ad7c54,#c3a273,#5c2c14,#aa8a66,#bbbcbb,#43312e,"https://api.nga.gov/iiif/787295f7-d3a8-4586-9606-f3a3e4cd9cca/full/!800,800/0/default.jpg",1500,#ad7c54,#c3a273,#5c2c14,#aa8a66,#bbbcbb,#43312e,1500,#ad7c54,#c3a273,#5c2c14,#aa8a66,#bbbcbb,#43312e,#cd853f,"(205, 133, 63)"
1500,#af3404,#e6be46,#7f2f06,#8a6e49,#b19873,#483524,"https://api.nga.gov/iiif/8fbd2f18-6086-43b3-8076-ae850dd13393/full/!800,800/0/default.jpg",1500,#af3404,#e6be46,#7f2f06,#8a6e49,#b19873,#483524,1500,#af3404,#e6be46,#7f2f06,#8a6e49,#b19873,#483524,#b22222,"(178, 34, 34)"
1500,#97471e,#dec8ad,#71190c,#a28753,#c8b69c,#3e3525,"https://api.nga.gov/iiif/8d5e54e2-78be-4d80-b526-700e9746916e/full/!800,800/0/default.jpg",1500,#97471e,#dec8ad,#71190c,#a28753,#c8b69c,#3e3525,1500,#97471e,#dec8ad,#71190c,#a28753,#c8b69c,#3e3525,#8b4513,"(139, 69, 19)"
1500,#c76243,#d8bfa1,#8f250b,#928775,#c8a290,#644730,"https://api.nga.gov/iiif/072919d5-cf19-4605-8c9c-a85267f9ca96/full/!800,800/0/default.jpg",1500,#c76243,#d8bfa1,#8f250b,#928775,#c8a290,#644730,1500,#c76243,#d8bfa1,#8f250b,#928775,#c8a290,#644730,#cd5c5c,"(205, 92, 92)"
1500,#c4946c,#c4ac74,#7c542c,#876349,#bcb9ba,#573b2f,"https://api.nga.gov/iiif/b47a7103-88df-4108-ba31-55e91cdaa63c/full/!800,800/0/default.jpg",1500,#c4946c,#c4ac74,#7c542c,#876349,#bcb9ba,#573b2f,1500,#c4946c,#c4ac74,#7c542c,#876349,#bcb9ba,#573b2f,#bdb76b,"(189, 183, 107)"
1500,#84643c,#e4d7c4,#5b4529,#84735e,#dcd4c4,#4f453a,"https://api.nga.gov/iiif/8aca5b59-574c-4fd8-a7a1-08a014517e5f/full/!800,800/0/default.jpg",1500,#84643c,#e4d7c4,#5b4529,#84735e,#dcd4c4,#4f453a,1500,#84643c,#e4d7c4,#5b4529,#84735e,#dcd4c4,#4f453a,#a0522d,"(160, 82, 45)"
1500,#d9a045,#fcfcbc,#57310a,#ac8464,#c6c1b9,#48342a,"https://api.nga.gov/iiif/258a2ea0-3382-4fb7-898a-8f0b9bbf7641/full/!800,800/0/default.jpg",1500,#d9a045,#fcfcbc,#57310a,#ac8464,#c6c1b9,#48342a,1500,#d9a045,#fcfcbc,#57310a,#ac8464,#c6c1b9,#48342a,#cd853f,"(205, 133, 63)"
1500,#bc9464,#cca47c,#5a4424,#86644d,#c6bcac,#574730,"https://api.nga.gov/iiif/c94267dd-201a-41f1-8a34-896bffa10f05/full/!800,800/0/default.jpg",1500,#bc9464,#cca47c,#5a4424,#86644d,#c6bcac,#574730,1500,#bc9464,#cca47c,#5a4424,#86644d,#c6bcac,#574730,#bdb76b,"(189, 183, 107)"
1500,#b1713a,#dcb494,#7c4626,#a75452,#baaea2,#414034,"https://api.nga.gov/iiif/e3ab40f1-cb1c-45b7-b8c1-4bb24ac04516/full/!800,800/0/default.jpg",1500,#b1713a,#dcb494,#7c4626,#a75452,#baaea2,#414034,1500,#b1713a,#dcb494,#7c4626,#a75452,#baaea2,#414034,#cd853f,"(205, 133, 63)"
1662,#3f72bf,#d4bc9c,#14243c,#647cac,#cbc2b3,#384662,"https://api.nga.gov/iiif/b0b56671-265b-4127-90d7-57a0acd07e89/full/!800,800/0/default.jpg",1662,#3f72bf,#d4bc9c,#14243c,#647cac,#cbc2b3,#384662,1662,#3f72bf,#d4bc9c,#14243c,#647cac,#cbc2b3,#384662,#4682b4,"(70, 130, 180)"
1475,#9f6d4a,#cc9c5c,#78492a,#968163,#c6b39c,#464434,"https://api.nga.gov/iiif/8c0c3a8f-aa9f-43d4-8f60-ac44d48add75/full/!800,800/0/default.jpg",1475,#9f6d4a,#cc9c5c,#78492a,#968163,#c6b39c,#464434,1475,#9f6d4a,#cc9c5c,#78492a,#968163,#c6b39c,#464434,#a0522d,"(160, 82, 45)"
1470,#cd7f31,#ddbf9a,#543414,#a37c54,#ad8b72,#533928,"https://api.nga.gov/iiif/0c0cbe70-ba1c-427c-bccb-0a5dbf8561bf/full/!800,800/0/default.jpg",1470,#cd7f31,#ddbf9a,#543414,#a37c54,#ad8b72,#533928,1470,#cd7f31,#ddbf9a,#543414,#a37c54,#ad8b72,#533928,#cd853f,"(205, 133, 63)"
1500,#bc946a,#dcb487,#845c3c,#a7845e,#bc9c70,#846747,"https://api.nga.gov/iiif/41df891f-3da9-4f6d-95a7-dfd711534e84/full/!800,800/0/default.jpg",1500,#bc946a,#dcb487,#845c3c,#a7845e,#bc9c70,#846747,1500,#bc946a,#dcb487,#845c3c,#a7845e,#bc9c70,#846747,#bdb76b,"(189, 183, 107)"
1475,#9c6444,#bc8c6c,#604c2c,#8d755b,#c6b2a2,#59503e,"https://api.nga.gov/iiif/7e1b3b87-2065-455a-aa9a-de4ca8d41f95/full/!800,800/0/default.jpg",1475,#9c6444,#bc8c6c,#604c2c,#8d755b,#c6b2a2,#59503e,1475,#9c6444,#bc8c6c,#604c2c,#8d755b,#c6b2a2,#59503e,#a0522d,"(160, 82, 45)"
1472,#7c5c2c,#e1cca3,#644d2c,#a0865f,#b99f72,#543f31,"https://api.nga.gov/iiif/e36de80b-e494-4c81-adfd-dfaef8b04dbb/full/!800,800/0/default.jpg",1472,#7c5c2c,#e1cca3,#644d2c,#a0865f,#b99f72,#543f31,1472,#7c5c2c,#e1cca3,#644d2c,#a0865f,#b99f72,#543f31,#8b4513,"(139, 69, 19)"
1475,#dd8c55,#edb989,#7c4414,#9e6b46,#c4ac7a,#543c2c,"https://api.nga.gov/iiif/2f2b5198-1116-4cad-8c1d-868641b7247a/full/!800,800/0/default.jpg",1475,#dd8c55,#edb989,#7c4414,#9e6b46,#c4ac7a,#543c2c,1475,#dd8c55,#edb989,#7c4414,#9e6b46,#c4ac7a,#543c2c,#cd853f,"(205, 133, 63)"
1475,#b78747,#d4b4a4,#5c4424,#9c846c,#ccbcac,#3b2e23,"https://api.nga.gov/iiif/c1b6591f-a427-4033-bbc8-667fbadc2707/full/!800,800/0/default.jpg",1475,#b78747,#d4b4a4,#5c4424,#9c846c,#ccbcac,#3b2e23,1475,#b78747,#d4b4a4,#5c4424,#9c846c,#ccbcac,#3b2e23,#cd853f,"(205, 133, 63)"
1480,#b4843c,#edcc8a,#5c3e24,#a4845c,#c9aa85,#41301e,"https://api.nga.gov/iiif/c4c95ba1-df2a-42d8-a816-0f63c3f2387a/full/!800,800/0/default.jpg",1480,#b4843c,#edcc8a,#5c3e24,#a4845c,#c9aa85,#41301e,1480,#b4843c,#edcc8a,#5c3e24,#a4845c,#c9aa85,#41301e,#cd853f,"(205, 133, 63)"
1480,#b0781c,#e1c271,#946014,#836247,#d4bd9b,#5f402d,"https://api.nga.gov/iiif/759a5974-4fee-4e53-9333-07b3ba548f25/full/!800,800/0/default.jpg",1480,#b0781c,#e1c271,#946014,#836247,#d4bd9b,#5f402d,1480,#b0781c,#e1c271,#946014,#836247,#d4bd9b,#5f402d,#b8860b,"(184, 134, 11)"
1400,#aa8551,#d8b690,#654424,#a4745c,#c7b09f,#44392d,"https://api.nga.gov/iiif/93cceae1-41a7-4191-b8e1-9aeabacffc15/full/!800,800/0/default.jpg",1400,#aa8551,#d8b690,#654424,#a4745c,#c7b09f,#44392d,1400,#aa8551,#d8b690,#654424,#a4745c,#c7b09f,#44392d,#cd853f,"(205, 133, 63)"
1498,#f9d70f,#f5d979,#673f14,#9a8051,#d0c498,#345c4c,"https://api.nga.gov/iiif/cdd08568-0cca-48b8-8e22-4229a5bcdc70/full/!800,800/0/default.jpg",1498,#f9d70f,#f5d979,#673f14,#9a8051,#d0c498,#345c4c,1498,#f9d70f,#f5d979,#673f14,#9a8051,#d0c498,#345c4c,#ffd700,"(255, 215, 0)"
1500,#be9a50,#daba72,#694e1b,#b49c54,#d4d4d4,#4c3a32,"https://api.nga.gov/iiif/9ce00851-61d0-4532-8216-3ffad2751860/full/!800,800/0/default.jpg",1500,#be9a50,#daba72,#694e1b,#b49c54,#d4d4d4,#4c3a32,1500,#be9a50,#daba72,#694e1b,#b49c54,#d4d4d4,#4c3a32,#cd853f,"(205, 133, 63)"
1500,#b47c58,#e4cbc1,#66381c,#8a715f,#bcaa9b,#574034,"https://api.nga.gov/iiif/6bb14410-9625-453f-b59f-fb017a000dcb/full/!800,800/0/default.jpg",1500,#b47c58,#e4cbc1,#66381c,#8a715f,#bcaa9b,#574034,1500,#b47c58,#e4cbc1,#66381c,#8a715f,#bcaa9b,#574034,#cd853f,"(205, 133, 63)"
1500,#87542d,#eedecd,#684129,#997051,#cebeac,#583927,"https://api.nga.gov/iiif/f15ffde7-774f-42a0-ae30-ba8da286875e/full/!800,800/0/default.jpg",1500,#87542d,#eedecd,#684129,#997051,#cebeac,#583927,1500,#87542d,#eedecd,#684129,#997051,#cebeac,#583927,#a0522d,"(160, 82, 45)"
1500,#bc9a72,#dcbc9e,#59442a,#967e61,#d7c7ae,#56463a,"https://api.nga.gov/iiif/89520328-aea5-46ae-b550-ef3626875c47/full/!800,800/0/default.jpg",1500,#bc9a72,#dcbc9e,#59442a,#967e61,#d7c7ae,#56463a,1500,#bc9a72,#dcbc9e,#59442a,#967e61,#d7c7ae,#56463a,#bdb76b,"(189, 183, 107)"
1500,#b4885f,#e8debc,#835432,#9c7955,#b49c7c,#976741,"https://api.nga.gov/iiif/727b5b51-afe4-47a7-9a81-cef1d8e79565/full/!800,800/0/default.jpg",1500,#b4885f,#e8debc,#835432,#9c7955,#b49c7c,#976741,1500,#b4885f,#e8debc,#835432,#9c7955,#b49c7c,#976741,#cd853f,"(205, 133, 63)"
1500,#b59261,#e3c690,#44340c,#a98d60,#c1a370,#6a5333,"https://api.nga.gov/iiif/57e63a68-48ea-47b1-a79c-445521e7cf81/full/!800,800/0/default.jpg",1500,#b59261,#e3c690,#44340c,#a98d60,#c1a370,#6a5333,1500,#b59261,#e3c690,#44340c,#a98d60,#c1a370,#6a5333,#bdb76b,"(189, 183, 107)"
1756,#ac7444,#e0dc9c,#065c61,#9a9f6c,#ccd4ab,#48583c,"https://api.nga.gov/iiif/ea9fcb4e-35ef-4ddb-845e-c7388f603fde/full/!800,800/0/default.jpg",1756,#ac7444,#e0dc9c,#065c61,#9a9f6c,#ccd4ab,#48583c,1756,#ac7444,#e0dc9c,#065c61,#9a9f6c,#ccd4ab,#48583c,#cd853f,"(205, 133, 63)"
1731,#cc6c54,#ecd4ac,#a18d44,#b3a35b,#c5b492,#3b3735,"https://api.nga.gov/iiif/4b5cd88b-2d51-4bc2-b4b3-360bc85bb40d/full/!800,800/0/default.jpg",1731,#cc6c54,#ecd4ac,#a18d44,#b3a35b,#c5b492,#3b3735,1731,#cc6c54,#ecd4ac,#a18d44,#b3a35b,#c5b492,#3b3735,#cd5c5c,"(205, 92, 92)"
1760,#ccaf8c,#d4bca4,#5b4428,#937e6b,#ccbca2,#544434,"https://api.nga.gov/iiif/e325d190-c7f5-4ce7-a882-e279ac43f325/full/!800,800/0/default.jpg",1760,#ccaf8c,#d4bca4,#5b4428,#937e6b,#ccbca2,#544434,1760,#ccaf8c,#d4bca4,#5b4428,#937e6b,#ccbca2,#544434,#d2b48c,"(210, 180, 140)"
1750,#f8ac4c,#ebcc9f,#81350f,#7b8086,#c4c6d1,#4c322a,"https://api.nga.gov/iiif/1053baa8-fc78-4dc8-a14f-734742c29430/full/!800,800/0/default.jpg",1750,#f8ac4c,#ebcc9f,#81350f,#7b8086,#c4c6d1,#4c322a,1750,#f8ac4c,#ebcc9f,#81350f,#7b8086,#c4c6d1,#4c322a,#f4a460,"(244, 164, 96)"
1750,#5b9c4a,#f5e9b8,#1d752d,#7fa95e,#c4b8ae,#263d25,"https://api.nga.gov/iiif/1de9466b-2b81-4879-8e53-2eb5fa19f154/full/!800,800/0/default.jpg",1750,#5b9c4a,#f5e9b8,#1d752d,#7fa95e,#c4b8ae,#263d25,1750,#5b9c4a,#f5e9b8,#1d752d,#7fa95e,#c4b8ae,#263d25,#6b8e23,"(107, 142, 35)"
1783,#b48362,#e3d0b0,#94643c,#a47c5c,#c4b494,#87593e,"https://api.nga.gov/iiif/c04fe7dd-44f5-4e24-a762-069c214efbad/full/!800,800/0/default.jpg",1783,#b48362,#e3d0b0,#94643c,#a47c5c,#c4b494,#87593e,1783,#b48362,#e3d0b0,#94643c,#a47c5c,#c4b494,#87593e,#cd853f,"(205, 133, 63)"
1662,#c66740,#d8b296,#1e447c,#a36857,#b8b7be,#544e50,"https://api.nga.gov/iiif/78d6d811-154f-4b5a-b4f6-bb8251717eb0/full/!800,800/0/default.jpg",1662,#c66740,#d8b296,#1e447c,#a36857,#b8b7be,#544e50,1662,#c66740,#d8b296,#1e447c,#a36857,#b8b7be,#544e50,#cd853f,"(205, 133, 63)"
1743,#bc6869,#ddc7ae,#844c3c,#96665d,#e4dcd4,#433c3a,"https://api.nga.gov/iiif/82b2d9af-dbd4-49be-9110-300abd15de94/full/!800,800/0/default.jpg",1743,#bc6869,#ddc7ae,#844c3c,#96665d,#e4dcd4,#433c3a,1743,#bc6869,#ddc7ae,#844c3c,#96665d,#e4dcd4,#433c3a,#cd5c5c,"(205, 92, 92)"
1767,#a2510e,#ebd094,#7c2b09,#a37d52,#b4ac8c,#48474c,"https://api.nga.gov/iiif/a7bf6434-c498-47c6-bddf-232926a3c168/full/!800,800/0/default.jpg",1767,#a2510e,#ebd094,#7c2b09,#a37d52,#b4ac8c,#48474c,1767,#a2510e,#ebd094,#7c2b09,#a37d52,#b4ac8c,#48474c,#8b4513,"(139, 69, 19)"
1775,#a45424,#dcb686,#4d2b0e,#b28e65,#d3c4ad,#34241c,"https://api.nga.gov/iiif/ee114902-00f6-42e3-bff9-b65498af9490/full/!800,800/0/default.jpg",1775,#a45424,#dcb686,#4d2b0e,#b28e65,#d3c4ad,#34241c,1775,#a45424,#dcb686,#4d2b0e,#b28e65,#d3c4ad,#34241c,#a0522d,"(160, 82, 45)"
1782,#9c5c44,#e2b699,#945c44,#a96e54,#d4bcac,#8c543f,"https://api.nga.gov/iiif/b03a0927-c277-4027-ac98-c177cca4051b/full/!800,800/0/default.jpg",1782,#9c5c44,#e2b699,#945c44,#a96e54,#d4bcac,#8c543f,1782,#9c5c44,#e2b699,#945c44,#a96e54,#d4bcac,#8c543f,#a0522d,"(160, 82, 45)"
