beginyear,hex_color,LightVibrant,DarkVibrant,Muted,LightMuted,DarkMuted,imageurl
1656,"#8c642c","#f3f0e4","#643c14","#9c886a","#cac0a5","#604a2d","https://api.nga.gov/iiif/b19a5535-f6f4-4252-be14-59c48e656539/full/!800,800/0/default.jpg"
1600,"#a2754c","#fcf2c8","#835b3b","#aa8457","#c4b48c","#614333","https://api.nga.gov/iiif/d9558cbe-06ab-4cb4-a0ae-f0f0cb9d8a88/full/!800,800/0/default.jpg"
1633,"#c8584c","#f4e4d4","#65251f","#9b8e7c","#d1c4ac","#514840","https://api.nga.gov/iiif/80864e0b-341b-4537-8890-bb56cfb51eca/full/!800,800/0/default.jpg"
1622,"#c68536","#ecb893","#592c23","#ae7b57","#d5bfa9","#634331","https://api.nga.gov/iiif/7d846603-308b-4db8-89bd-6e21a3367a39/full/!800,800/0/default.jpg"
1860,"#bc845a","#e4c7a3","#5c341c","#a58063","#d4bc9e","#43322b","https://api.nga.gov/iiif/d375a8e0-71ba-461f-ae4d-3831195e556b/full/!800,800/0/default.jpg"
1575,"#ce7076","#fcdccc","#622125","#9e9567","#c2c496","#524b3f","https://api.nga.gov/iiif/93a78da0-ef42-4a5d-9ec4-35a22fa5f2c2/full/!800,800/0/default.jpg"
1622,"#b44c94","#dac4a4","#5d274c","#8c7f70","#dccbbb","#585148","https://api.nga.gov/iiif/2410d1c6-128e-4d10-8518-a9a2ac4851f2/full/!800,800/0/default.jpg"
1630,"#c44838","#f4dbbe","#67251d","#948370","#d6c2a7","#524533","https://api.nga.gov/iiif/fb7fbb50-85b2-40cd-838f-acb63117814a/full/!800,800/0/default.jpg"
1662,"#d6a23f","#e1ba6f","#9c5411","#a17e6b","#ccbcbc","#533d2b","https://api.nga.gov/iiif/1481bc46-0654-453b-a31e-8a9e6578abb2/full/!800,800/0/default.jpg"
1590,"#b14c44","#ddbfa7","#723013","#a46f57","#c4af99","#704f35","https://api.nga.gov/iiif/3b5b7b90-f466-48fa-8202-bf5a4eb17dd2/full/!800,800/0/default.jpg"
1662,"#e5b130","#edce79","#422a06","#949f57","#dccccc","#47382e","https://api.nga.gov/iiif/3ba32558-dca7-4ec4-9f69-88a534e2e469/full/!800,800/0/default.jpg"
1662,"#ac6404","#e7b344","#3b2a0e","#64a46c","#e4d4d4","#433921","https://api.nga.gov/iiif/b7221a8e-1c8d-47c1-b326-4868976295a7/full/!800,800/0/default.jpg"
1596,"#a47444","#ecdcbc","#5d4226","#9e907d","#d3c4ad","#4c3c39","https://api.nga.gov/iiif/09b8d32c-03cf-4fa4-8a08-e0eed7bc1d6f/full/!800,800/0/default.jpg"
1662,"#a47c4e","#dac49c","#243464","#7f8998","#d7c3aa","#544844","https://api.nga.gov/iiif/f8a0c0fb-bf0d-41a1-9bb2-dc0f5b578ad3/full/!800,800/0/default.jpg"
1662,"#cb9937","#f0dda0","#68281e","#88807d","#d2c1aa","#6b5c3d","https://api.nga.gov/iiif/642ed6a0-17d3-4d66-b5bb-6e4943990064/full/!800,800/0/default.jpg"
1662,"#bc4424","#edcab7","#9b4a23","#888a78","#c4b9af","#2d5a39","https://api.nga.gov/iiif/b9a99d1f-3daa-4f14-8e4e-324badff01ef/full/!800,800/0/default.jpg"
1662,"#cc9c44","#f5e7d0","#327a3c","#7c7474","#d1b39a","#50592e","https://api.nga.gov/iiif/fa3d5da3-17da-4f05-9030-bfbc979fcd5a/full/!800,800/0/default.jpg"
1662,"#3c6cb4","#e4ac79","#6c2c0c","#9b7962","#c4c1c3","#532c2e","https://api.nga.gov/iiif/d3a88b6c-f862-4c65-8b1c-7b3eecba2bbe/full/!800,800/0/default.jpg"
1640,"#88c464","#f4e4cc","#3a6024","#94836e","#d3c3ac","#726654","https://api.nga.gov/iiif/93aac844-32cb-4f05-8317-e80a66af9eb2/full/!800,800/0/default.jpg"
1600,"#ac4488","#decaae","#4c9c34","#94846f","#ccb49a","#51473a","https://api.nga.gov/iiif/2e0d1105-75f3-4d31-899d-86f392efc7d5/full/!800,800/0/default.jpg"
1590,"#ccac8f","#d6bca0","#5c442c","#967862","#c5a387","#583c32","https://api.nga.gov/iiif/6d177f6a-2926-419c-abb6-5f37af69508f/full/!800,800/0/default.jpg"
1616,"#94cc70","#f4e4cc","#3b6122","#8c7c64","#d8c7ae","#827462","https://api.nga.gov/iiif/fcad7b4c-9dad-4d13-a0fe-4f8ae2c2ea70/full/!800,800/0/default.jpg"
1575,"#cc8878","#fcf4ec","#602f24","#b0866f","#d4accc","#7e604b","https://api.nga.gov/iiif/5708ba4f-f06a-4a7e-a967-94aa955b5db5/full/!800,800/0/default.jpg"
1700,"#aa2d1e","#dcc298","#a0100d","#a88957","#d3c499","#50542b","https://api.nga.gov/iiif/089b7fc9-8571-4a00-ba4f-56861ca377f1/full/!800,800/0/default.jpg"
1581,"#a4643c","#cfb299","#6c311c","#a8816c","#bfa194","#543125","https://api.nga.gov/iiif/3d086358-9974-4bd4-b6ea-4dc63e1d42aa/full/!800,800/0/default.jpg"
1675,"#9c4430","#ddc48a","#603926","#8b6f4e","#bcbcbc","#503626","https://api.nga.gov/iiif/a7f34686-f4be-4eba-8892-e4b9f8ac1302/full/!800,800/0/default.jpg"
1645,"#92723c",,,,,,"https://api.nga.gov/iiif/b82f01d7-de9a-4e6d-8b9a-9660e290d60d/full/!800,800/0/default.jpg"
1640,"#d4bc84","#d4c29f","#624f22","#928774","#cec3ac","#766856","https://api.nga.gov/iiif/d47b9b56-8c2f-4114-9e8a-a477a1ade977/full/!800,800/0/default.jpg"
1552,"#845c3c","#dfbca9","#5c3b2b","#ac7c6c","#d4c4ac","#543c2c","https://api.nga.gov/iiif/341d8dda-f3a0-4d32-a6de-22c562030d8d/full/!800,800/0/default.jpg"
1635,"#5cac44","#dcc4ab","#325f25","#948473","#d4c4ac","#5c4c34","https://api.nga.gov/iiif/9ce73679-88af-4909-bad8-13e609ccd35c/full/!800,800/0/default.jpg"
1662,"#c3891c","#fbcd51","#a45c04","#8d806f","#dcc4c4","#4c4333","https://api.nga.gov/iiif/265903ab-acc4-4bed-a1b8-827b9a14ecaa/full/!800,800/0/default.jpg"
1645,"#b09c3c","#d4bd9f","#509c3c","#93846f","#c4ad94","#594d40","https://api.nga.gov/iiif/ae636f07-344d-493d-8492-eb8efb8d6841/full/!800,800/0/default.jpg"
1655,"#ccaf8f","#fcf4e3","#5b4329","#b08470","#cac0a8","#403938","https://api.nga.gov/iiif/c77a212f-c3cc-45a1-a4f0-48bc6400fa0c/full/!800,800/0/default.jpg"
1602,"#b08858","#efdac2","#5a442a","#9c846a","#c8b19b","#55493f","https://api.nga.gov/iiif/21cf735c-0c17-4555-8436-32a5a7017d0d/full/!800,800/0/default.jpg"
1700,"#9c3f21","#d6ada1","#681c1f","#a15d54","#c9bab4","#52362d","https://api.nga.gov/iiif/833f360c-bb08-4e0d-ac01-1c33b0b6d47e/full/!800,800/0/default.jpg"
1625,"#ab7319","#dbc48e","#694229","#b88d5c","#c0b48c","#4c3427","https://api.nga.gov/iiif/6f5bf932-dc12-4e23-8fca-fb8e55f603cb/full/!800,800/0/default.jpg"
1631,"#b1864d","#dccca4","#644c2c","#ac9464","#b9a387","#503f32","https://api.nga.gov/iiif/6e74d385-ddf3-486a-b2c6-8cfe6609d6bc/full/!800,800/0/default.jpg"
1662,"#3c9c84","#b7d29a","#2e4e62","#8c8484","#d7d1b9","#32562e","https://api.nga.gov/iiif/7bbb9c6c-6f42-4373-b0e4-bfb2ec07633f/full/!800,800/0/default.jpg"
1600,"#4ca038","#e4d3b4","#4c3c24","#91816d","#ccb495","#5c4e3f","https://api.nga.gov/iiif/c8e83e60-1e29-4cb6-86fd-79ee15b84269/full/!800,800/0/default.jpg"
1662,"#c48513","#e7bc50","#945404","#9b906f","#ccb4b4","#3d3828","https://api.nga.gov/iiif/f50a7b19-f48c-4e0f-8593-a92a212dc1b6/full/!800,800/0/default.jpg"
1600,"#9c6c3c","#d6b88d","#5c3f24","#a78462","#c4a685","#5f4937","https://api.nga.gov/iiif/c2f8f41e-d9aa-4776-be2a-7c8b2cd014da/full/!800,800/0/default.jpg"
1648,"#48a838","#dcc4ac","#484090","#877a69","#d4c4ac","#483e36","https://api.nga.gov/iiif/8198e01e-83ca-4f04-add7-3fcdd50ae793/full/!800,800/0/default.jpg"
1600,"#bfbf3f",,,,,,"https://api.nga.gov/iiif/7a8ba191-fcb2-4a06-9616-9042ef3207f3/full/!800,800/0/default.jpg"
1663,"#b47854","#f0ebd3","#885434","#9b8365","#ccbea1","#594e42","https://api.nga.gov/iiif/815220c0-5a0a-4994-9529-69b097ebe8c1/full/!800,800/0/default.jpg"
1628,"#ccac8c",,,,,,"https://api.nga.gov/iiif/4fc4ccdd-49fc-452f-8e96-1dfaa41977a9/full/!800,800/0/default.jpg"
1662,"#c29a43","#e4d3c2","#1c5c6c","#9b8864","#cbbfae","#584b30","https://api.nga.gov/iiif/dc2e8618-c8b7-43d4-b05e-4bd4b1cdf00c/full/!800,800/0/default.jpg"
1655,"#cc9c5c","#f9dcac","#6c2c32","#996f60","#cdc0a7","#5a4731","https://api.nga.gov/iiif/d802e83a-9121-410c-b845-75fb80d5d4e0/full/!800,800/0/default.jpg"
1640,"#a05040",,,,,,"https://api.nga.gov/iiif/286d4b52-4ef8-4758-a9a9-1a0659ec7b88/full/!800,800/0/default.jpg"
1655,"#d4b490","#fcf4e1","#5f4425","#ac7a6d","#cabfa8","#413937","https://api.nga.gov/iiif/e7e688b8-78b8-45a9-832e-237b6d83001d/full/!800,800/0/default.jpg"
1655,"#b08754","#fcf3e2","#5a4429","#b07861","#d3c2a5","#5d403e","https://api.nga.gov/iiif/36315337-6777-4883-9ec1-54981ff0bec6/full/!800,800/0/default.jpg"
1600,"#ecbc3c","#e5c875","#8d5d14","#ba9962",,,"https://api.nga.gov/iiif/0ebf8c1f-02de-4620-be69-04884538cb64/full/!800,800/0/default.jpg"
1662,"#dc8755","#e3c0a8","#2c516e","#7d8276","#acccac","#564038","https://api.nga.gov/iiif/a995cab6-3cb3-4b7f-a412-88b1d904210d/full/!800,800/0/default.jpg"
1655,"#e0b474","#e9c396","#6c282f","#93866f","#cdc5b2","#6c6352","https://api.nga.gov/iiif/a2c40f8a-72e9-449c-b2d2-8b1604304c39/full/!800,800/0/default.jpg"
1655,"#e2b474","#ebc69a","#6f2830","#9b6852","#d0c7b1","#593e32","https://api.nga.gov/iiif/068c57d5-3c65-41c9-8a29-92f54343db39/full/!800,800/0/default.jpg"
1662,"#2c4c8c","#e4cca4","#31548e","#6f7788","#d3c7b5","#2e3c4f","https://api.nga.gov/iiif/e295c215-0799-4709-8940-cb862810c967/full/!800,800/0/default.jpg"
1700,"#ac2ca0","#f4ebe4","#28a424","#736f69","#c4bbb3","#464140","https://api.nga.gov/iiif/355935a9-7f06-4843-afaa-c7e955120511/full/!800,800/0/default.jpg"
1655,"#bc9454","#fcfcec","#652d33","#a46554","#d2c2a6","#4d453b","https://api.nga.gov/iiif/6d5db4b4-6e90-414a-89f3-8e0b1911755c/full/!800,800/0/default.jpg"
1662,"#e2ac40","#fce0d0","#ac610c","#997a53","#ecdcdc","#504736","https://api.nga.gov/iiif/b0d70b38-c15b-4002-bcda-f77f6079a8fc/full/!800,800/0/default.jpg"
1712,"#cca474","#d4c4a4","#6a4d2c","#a28868","#d3c3ac","#594430","https://api.nga.gov/iiif/c9c26ea7-8b17-4073-a853-df6151ce75da/full/!800,800/0/default.jpg"
1645,"#60ba44",,,,,,"https://api.nga.gov/iiif/5419daec-5713-49ec-84f8-5e3418823ead/full/!800,800/0/default.jpg"
1662,"#34508c","#f4ebe7","#56181c","#66749f","#9ea8cd","#38191b","https://api.nga.gov/iiif/775d63f3-dc0a-4ee2-852d-c2be82c03970/full/!800,800/0/default.jpg"
1662,"#c45b37","#ecb196","#441414","#a2816e","#c4c4c4","#815548","https://api.nga.gov/iiif/5e57a77f-8ca4-4727-bba5-4e8e8318dc43/full/!800,800/0/default.jpg"
1650,"#c4ac84","#d4bb9b","#59482a","#988a75","#ccb798","#4c4434","https://api.nga.gov/iiif/1e840e0e-ecc5-416f-bb8d-a8b02e11f7a3/full/!800,800/0/default.jpg"
1645,"#a84080","#d4bca2","#709834","#998975","#ccbca4","#493f32","https://api.nga.gov/iiif/c15da92f-1e05-4523-8316-61322495d41a/full/!800,800/0/default.jpg"
1620,"#b9241b","#ecb4af","#8c0e09","#5e7595","#c5a88d","#1d2641","https://api.nga.gov/iiif/81063038-c4e9-42e8-92f7-9943c172c44e/full/!800,800/0/default.jpg"
1662,"#3888c8","#bbcce4","#0c0409","#90a5bb","#abbbd4","#2a292f","https://api.nga.gov/iiif/ed672c63-8450-409f-8373-a2c3fcf95ed7/full/!800,800/0/default.jpg"
1662,"#c76d4c","#cc7c54","#894e33","#8c8484","#cdac98","#365b34","https://api.nga.gov/iiif/fc1baa07-7406-495c-8a82-4c4c36169c37/full/!800,800/0/default.jpg"
1700,"#af8a4d","#d5ab67","#634326","#b1a574","#bcaa76","#443122","https://api.nga.gov/iiif/1ff7cdea-f23a-4158-bb9a-ede300b87574/full/!800,800/0/default.jpg"
1642,"#54a440",,,,,,"https://api.nga.gov/iiif/55a59ac9-d45b-4114-a531-4f2f5a2a8796/full/!800,800/0/default.jpg"
1662,"#a01519","#eac5a6","#600b10","#9e8c84","#c2b0a8","#5f362e","https://api.nga.gov/iiif/796f8608-6ea6-4e88-a3f3-ae6605285367/full/!800,800/0/default.jpg"
1662,"#c35125","#e9dabf","#9e4227","#ac8c50","#bcb4b4","#32455f","https://api.nga.gov/iiif/838f43ca-d103-4aa5-beba-452bec0a7798/full/!800,800/0/default.jpg"
1723,"#cba543","#fce8e0","#6b1d2a","#8c887c","#b3a8a3","#6d393e","https://api.nga.gov/iiif/348c18dd-7648-45c6-bfac-e87af3cffa84/full/!800,800/0/default.jpg"
1740,"#ae5c28","#d3af98","#7c2c0c","#89664e","#c49c8c","#54332c","https://api.nga.gov/iiif/ab435698-41b9-4b26-bcc1-371edda8ee7c/full/!800,800/0/default.jpg"
1743,"#cc9c74","#dac6b0","#7c4437","#a4745c","#e4dcd4","#6a463d","https://api.nga.gov/iiif/9f103476-0828-4211-93f2-887928337a83/full/!800,800/0/default.jpg"
1700,"#c08f61","#c19b7a","#7d2c22","#ac8467","#cacdc5","#58423b","https://api.nga.gov/iiif/e65ea614-9ae5-466f-8bb9-5a20e47cfff8/full/!800,800/0/default.jpg"
1743,"#a94451","#e4d4c4","#8c543c","#a95c58","#e4d4cc","#5b3c35","https://api.nga.gov/iiif/40be64dd-c66c-4100-977e-3fb7052f5b4c/full/!800,800/0/default.jpg"
1662,"#288f47","#64bc74","#1e682f","#746c6c","#b2cab8","#424c3e","https://api.nga.gov/iiif/287fa80e-8a5b-4987-8034-b2af1c475a7a/full/!800,800/0/default.jpg"
1660,"#e29564","#ecb690","#6f3814",,,,"https://api.nga.gov/iiif/9fd03562-ef03-45f2-bc62-a68f1b4e922f/full/!800,800/0/default.jpg"
1650,"#b05c40","#e6aa8c","#5c442c","#705840","#d2c6b1","#644731","https://api.nga.gov/iiif/1bd606b9-f58c-4d40-8514-f53c63e37dbd/full/!800,800/0/default.jpg"
1660,"#aa714f","#c2b47c","#884135","#a4945c","#bcb4a4","#7b503a","https://api.nga.gov/iiif/8928c15c-cf7b-4bdd-9c55-2306f68c7c9b/full/!800,800/0/default.jpg"
1647,"#58b8a0","#fcecdb","#275d4f","#888070","#d3c3b4","#625c4f","https://api.nga.gov/iiif/0a924d0a-b5ca-4d6f-8ad8-3c83be718a70/full/!800,800/0/default.jpg"
1662,"#a4744c","#dcb498","#0c0404","#907461","#cfb5a3","#5d3c32","https://api.nga.gov/iiif/8f30f468-c263-40da-b537-b2c25d9741d6/full/!800,800/0/default.jpg"
1662,"#dda933","#fccc48","#743c14","#80836d","#d4bcbc","#494c35","https://api.nga.gov/iiif/bcb4cdf4-073b-4848-8b85-3b7b181cdf03/full/!800,800/0/default.jpg"
1800,"#d4b48c","#d3b394","#309024","#a7855b","#c4ac88","#4c4234","https://api.nga.gov/iiif/0022a366-baca-4d2b-aed8-2a580dfe718a/full/!800,800/0/default.jpg"
1800,"#d0ac84","#dcbc94","#542614","#916b57","#d8c2a5","#784f3a","https://api.nga.gov/iiif/0b869b28-e136-4b7a-96f4-0417e31d692f/full/!800,800/0/default.jpg"
1600,"#c45448","#ecd4b3","#642620","#8f7f6b","#c9b89e","#574a41","https://api.nga.gov/iiif/504d9d5c-8808-4888-9182-0b7bb3b3f638/full/!800,800/0/default.jpg"
1662,"#ba6c55","#f5967d","#632d28","#9c5749","#c5b0a7","#523c3c","https://api.nga.gov/iiif/3cf2f47a-2f58-49c4-8f47-c236ceab7dc8/full/!800,800/0/default.jpg"
1750,"#db771d","#e0bf9b","#7e2d09","#8c7368","#b9a49b","#553c28","https://api.nga.gov/iiif/29ec7752-bdab-4a94-aa27-2fb3365564fc/full/!800,800/0/default.jpg"
1645,"#54a440","#d4bca3","#305f25","#8b7c6c","#d4c4ac","#4a3f36","https://api.nga.gov/iiif/fd86a4e1-05a1-46ff-8288-d1a1aceee509/full/!800,800/0/default.jpg"
1700,"#c49c6b","#cca374","#976b43","#ac8b63","#d4c2b1","#544733","https://api.nga.gov/iiif/44f5f1ae-3772-430f-bffa-35aae8c2382e/full/!800,800/0/default.jpg"
1750,"#e8821d","#f0a444","#883a17","#7a797e","#bebec4","#39231c","https://api.nga.gov/iiif/08868dda-f4b5-4087-afcd-45331079ba31/full/!800,800/0/default.jpg"
1616,"#c04c9c","#d7c2a2","#54489c","#c4b494","#ccb89b","#443b36","https://api.nga.gov/iiif/0ba1006d-ddfd-4c8d-88b9-aefdb50e0bb7/full/!800,800/0/default.jpg"
1750,"#b67629","#d4ae8f","#1a3865","#ac7e64","#d3c3af","#41454e","https://api.nga.gov/iiif/916291e0-eb1b-404c-9a72-c92c24a1268c/full/!800,800/0/default.jpg"
1750,"#56a44e","#c0a0d4","#246326","#659a53","#c4b4ad","#49683d","https://api.nga.gov/iiif/f301fedf-43a3-4886-8cc1-e930c5dda3d1/full/!800,800/0/default.jpg"
1750,"#0790b9","#d8bca4","#066985","#8c7c74","#ceb199","#50422f","https://api.nga.gov/iiif/f397a1e7-11cf-4b8b-ad51-8ff8e1dbabcf/full/!800,800/0/default.jpg"
1750,"#da7621","#f4944c","#a1500c","#a98062","#c3c4d4","#6c4638","https://api.nga.gov/iiif/c8a0af44-1785-403c-b18f-a85f3876184b/full/!800,800/0/default.jpg"
1700,"#d48068","#f4e4c4","#672d1d","#948466","#d0bd9a","#6a5c4b","https://api.nga.gov/iiif/e6fd40f5-3ee2-4d01-a02e-0060ced07ae1/full/!800,800/0/default.jpg"
1657,"#8e6035","#dac499","#5e3114","#a07f54","#bea378","#7a593c","https://api.nga.gov/iiif/cb0c8c97-5ad3-402f-8ac5-89b7800c2f72/full/!800,800/0/default.jpg"
1662,"#bc804b","#f4a876","#800f11","#7d726e","#c3a78a","#664a30","https://api.nga.gov/iiif/56b8d0ce-7465-4dc2-98cb-faabcf885ca3/full/!800,800/0/default.jpg"
1750,"#75c28b","#9cd8a4","#296b3e","#5fb071","#c0b8a8","#29392a","https://api.nga.gov/iiif/fc8e4d37-d5e1-400e-8d26-12ca750eb4b0/full/!800,800/0/default.jpg"
1662,"#948139","#dacc94","#34843c","#9c948c","#c2bca9","#335834","https://api.nga.gov/iiif/c484bc84-def3-4e15-a0d0-92e490e45b80/full/!800,800/0/default.jpg"
1744,"#6864b8","#c068bc","#2c295a","#8c8c84","#e4e4dc","#4f4f4d","https://api.nga.gov/iiif/e9ac656d-4fa9-4289-be9e-5c21d7d7040d/full/!800,800/0/default.jpg"
1735,"#963d2d",,,,,,"https://api.nga.gov/iiif/d921d62d-1f0e-441d-9fce-0a8f1d7b76b1/full/!800,800/0/default.jpg"
1662,"#cca36f","#ecc494","#6b4725","#b1946d","#d2ba9c","#595852","https://api.nga.gov/iiif/f9db69f3-d9b6-429d-b08d-40cf6b972aa2/full/!800,800/0/default.jpg"
1750,"#fc9436","#e4cc9c","#7f401c","#9e7451","#bcbcbc","#54382f","https://api.nga.gov/iiif/7497e536-40a2-4fc1-8fff-51984af113bd/full/!800,800/0/default.jpg"
1731,"#dda944","#e2bb5a","#764a0c","#9e784c",,,"https://api.nga.gov/iiif/c428f4f3-9138-446d-9c9e-29049c7d92ab/full/!800,800/0/default.jpg"
1660,"#9c644a","#c9a88a","#5b3726","#a78166",,,"https://api.nga.gov/iiif/d5cf9edf-7968-4f9f-828a-9f2b734da543/full/!800,800/0/default.jpg"
1700,"#b48a4a",,,,,,"https://api.nga.gov/iiif/ab4726e5-5430-49da-b113-0b0cb8891954/full/!800,800/0/default.jpg"
1720,"#c0cc68","#e4d4bb","#5b6321","#947c64","#cbc0ab","#594e42","https://api.nga.gov/iiif/22f7b35c-1c5d-4e43-9149-343a922400d5/full/!800,800/0/default.jpg"
1750,"#d47024","#fcb434","#642a19","#555e84","#b2b1b7","#3d2021","https://api.nga.gov/iiif/35ea6ef9-edf8-4a1a-ae60-418aab2941cb/full/!800,800/0/default.jpg"
1662,"#bc7d50","#dcbea4","#164285","#818088","#b7bcc7","#393332","https://api.nga.gov/iiif/e2e4e267-acd0-4afb-a34b-946411142121/full/!800,800/0/default.jpg"
1728,"#6e3f31","#dc9a8d","#491c0b","#a66c5c","#cc9c9c","#542c24","https://api.nga.gov/iiif/55b5f193-2777-4e67-bb0a-583bd1ad6e2f/full/!800,800/0/default.jpg"
1662,"#3e5c94","#dcbfa0","#142c54","#5b75a5","#d8c9b6","#5c392c","https://api.nga.gov/iiif/d750ae12-daf0-4523-b135-eab45c4e0d37/full/!800,800/0/default.jpg"
1861,"#bb9c6e","#dcab73","#573a22","#b4946c","#d4ccbc","#655b41","https://api.nga.gov/iiif/6d1d705d-cfac-41a9-bb14-6cb013051cee/full/!800,800/0/default.jpg"
1740,"#c8ac64","#c4a278","#65472c","#90755a","#c1b090","#4c3726","https://api.nga.gov/iiif/0ecb769e-2062-4bd3-9306-d28a04210b10/full/!800,800/0/default.jpg"
1655,"#bc6e5e","#fcfcec","#662a2f","#9c7266","#d8cebb","#5d493b","https://api.nga.gov/iiif/1f462404-8a16-4711-805e-f97c7e49754a/full/!800,800/0/default.jpg"
1662,"#d3ac42","#f2d989","#245c1c","#948d6c","#abccb2","#3b6b43","https://api.nga.gov/iiif/e5a7c645-b8f3-4db4-9e3d-cbdf753cb60f/full/!800,800/0/default.jpg"
1675,"#8a2a10",,,,,,"https://api.nga.gov/iiif/77ef96b1-94dc-42fc-9110-1851f663deb1/full/!800,800/0/default.jpg"
1754,"#84c87c","#eccfb4","#2c5d27","#7c7474","#ece4dc","#716f6b","https://api.nga.gov/iiif/7823f905-f865-424d-aa6f-ee3a3453fa3f/full/!800,800/0/default.jpg"
1755,"#cebc94","#dcc9a8","#5a4b29","#948a78","#ccbca0","#61594b","https://api.nga.gov/iiif/06cffa43-ec8d-4c0d-8f45-0c4788816faa/full/!800,800/0/default.jpg"
1700,"#87643c",,,,,,"https://api.nga.gov/iiif/3e0f2d0a-8c41-4657-b19a-b32252742d93/full/!800,800/0/default.jpg"
1672,"#daa780","#ecbe99","#663d1d","#a47c60","#d4c4ac","#8a6e58","https://api.nga.gov/iiif/c9ac3679-ee73-4562-b1f6-43d6835d2630/full/!800,800/0/default.jpg"
1756,"#d48763","#dcbe95","#4c351a","#a5805b","#bcac8c","#544236","https://api.nga.gov/iiif/821f0ee0-16df-4353-a8da-a2b3a86f88bb/full/!800,800/0/default.jpg"
1645,"#ceb08a","#d9c6ad","#489434","#9c876e","#c4ac8c","#544637","https://api.nga.gov/iiif/981c893d-8c57-47af-a7fc-e8f419d1836e/full/!800,800/0/default.jpg"
1750,"#976c37","#e2d3aa","#5d360c","#a0825a","#c7b084","#3c2a24","https://api.nga.gov/iiif/91883934-ada8-4480-86b2-2220182d0370/full/!800,800/0/default.jpg"
1662,"#bc8c3c","#cab47a","#155d2b","#7c7474","#d0c8b4","#2f5b35","https://api.nga.gov/iiif/60653aab-e249-48c7-8998-09fa447ee07a/full/!800,800/0/default.jpg"
1662,"#de8e78","#ec9780","#70352c","#b66a56","#d4b6a7","#6a615b","https://api.nga.gov/iiif/091f029a-0dea-4bef-9adf-8abbe52ac2c6/full/!800,800/0/default.jpg"
1754,"#cdb255","#e4cfab","#a18a3b","#a59d74","#d4c3a2","#493b34","https://api.nga.gov/iiif/92e08597-2705-4dc1-a6f0-6f0e2ac75eb5/full/!800,800/0/default.jpg"
1675,"#844c30",,,,,,"https://api.nga.gov/iiif/c81aa4c8-b922-4e5e-a6c9-abb289cd9083/full/!800,800/0/default.jpg"
1755,"#d4b48c","#dcbca4","#604524","#bfa080","#d4c4ac",,"https://api.nga.gov/iiif/7df355d8-ed76-4a4e-aa8f-ad77b7a20f21/full/!800,800/0/default.jpg"
1743,"#c48474",,,,,,"https://api.nga.gov/iiif/6f536006-e337-412a-b9a7-3df21b5ddcde/full/!800,800/0/default.jpg"
1662,"#bc5c4c","#c89873","#6b0d12","#a28575","#c9a79e","#80563a","https://api.nga.gov/iiif/de5e13ee-4fdb-4ddf-a1ff-4ea37150b7b2/full/!800,800/0/default.jpg"
1755,"#34849c","#f2dcbf","#12404b","#8a8565","#bfbbaa","#4e4838","https://api.nga.gov/iiif/50ae285a-ecb6-4125-a094-019cfd9127c3/full/!800,800/0/default.jpg"
1640,"#4c9838","#d4bca3","#306023","#867866","#ccbca4","#55483c","https://api.nga.gov/iiif/c28618ce-e088-42a5-aef5-576ae4301ab9/full/!800,800/0/default.jpg"
1756,"#907523","#e7d7c3","#705a17","#aa8f5a","#d1bfa8","#1f3035","https://api.nga.gov/iiif/1f362a92-3658-4ec3-8817-29f3a84a31a0/full/!800,800/0/default.jpg"
1662,"#ccac5c","#e3d09b","#236c3d","#847c7c","#adc6b1","#485731","https://api.nga.gov/iiif/326a6841-0081-4a0d-91c0-214d530655ac/full/!800,800/0/default.jpg"
1700,"#c49277","#dcbc9b","#5c3a28","#b47f66","#d3bc9b","#6b6550","https://api.nga.gov/iiif/a86767c9-d89e-4084-b5df-a880c620ff65/full/!800,800/0/default.jpg"
1756,"#3030ac",,,,,,"https://api.nga.gov/iiif/92aab710-a08f-4b33-bc48-bc2f4a3147b0/full/!800,800/0/default.jpg"
1647,"#ccb089","#debe91","#5e442c","#9f8163","#c4aa88","#6b5646","https://api.nga.gov/iiif/44d9ffbc-a1e5-4365-9271-c98d35d4b2c8/full/!800,800/0/default.jpg"
1861,"#c49c6c","#e4c4ac","#603d22","#bc9c6b","#c7c4bc","#7f7250","https://api.nga.gov/iiif/5b81b623-79e2-45f1-a07d-26b3d9d04e64/full/!800,800/0/default.jpg"
1760,"#b03c34","#f7ecd6","#3ca834","#8c867f","#e0d7c9","#45423d","https://api.nga.gov/iiif/d887b3a6-102e-4344-9475-310a2a0ebb36/full/!800,800/0/default.jpg"
1675,"#96521c","#d5965e","#7e3e0c","#9b8461","#b6a78b","#5c462a","https://api.nga.gov/iiif/f2fc7310-79cc-4ece-98f5-051349034b9e/full/!800,800/0/default.jpg"
1723,"#34548c",,,,,,"https://api.nga.gov/iiif/a9f4119b-0b82-4bef-b7e8-534dfffc66ca/full/!800,800/0/default.jpg"
1666,"#c49c74",,,,,,"https://api.nga.gov/iiif/c682d2ee-1837-4e88-b5b2-99d2d7b75b40/full/!800,800/0/default.jpg"
1650,"#ac6a46","#d4b494","#4f2b15","#7c593b","#be997a","#50402b","https://api.nga.gov/iiif/2a5639e1-8243-4d24-b9dc-e4fbcfb822d5/full/!800,800/0/default.jpg"
